Day,Day of Year (Day),Start Time of Day (hr),Start time (hr),Fixture,Mains Temperature (deg F),Duration (min),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Setpoint_WaterHeater
1D4,84,19.46,2011.46,FAUC,53.5725,0.167,0.5,0.480634574,0.080265974,125
1D4,84,19.47,2011.47,FAUC,53.5725,0.833,0.5,0.359358175,0.29934536,125
1D4,84,19.49,2011.49,FAUC,53.5725,0.333,0.5,0.19001832,0.063276101,125
1D4,84,21.57,2013.57,FAUC,53.5725,0.167,0.5,0.202313623,0.033786375,125
1D4,84,21.59,2013.59,FAUC,53.5725,0.333,0.5,0.114010992,0.03796566,125
1D1,85,1.3,2017.3,DWSH,53.623,1.667,1,1.279829272,2.133475396,125
1D1,85,1.87,2017.87,DWSH,53.623,1.5,1,1.13340339,1.700105085,125
1D1,85,2.09,2018.09,FAUC,53.623,0.167,0.5,0.177164139,0.029586411,125
1D1,85,2.1,2018.1,DWSH,53.623,1.333,1,1.317832936,1.756671303,125
1D1,85,6.75,2022.75,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,6.76,2022.76,FAUC,53.623,0.5,0.5,0.63264923,0.316324615,125
1D1,85,6.77,2022.77,FAUC,53.623,0.667,0.5,0.626501578,0.417876553,125
1D1,85,7.02,2023.02,FAUC,53.623,1,0.5,0.447101929,0.447101929,125
1D1,85,7.22,2023.22,FAUC,53.623,0.333,0.5,0.872966516,0.29069785,125
1D1,85,7.23,2023.23,FAUC,53.623,0.833,0.5,0.637679126,0.531186712,125
1D1,85,7.51,2023.51,FAUC,53.623,0.5,0.5,0.45548509,0.227742545,125
1D1,85,9.37,2025.37,FAUC,53.623,1.167,0.5,0.509696199,0.594815464,125
1D1,85,9.38,2025.38,FAUC,53.623,0.167,0.5,1.012126992,0.169025208,125
1D1,85,9.8,2025.8,FAUC,53.623,0.333,0.5,0.480634574,0.160051313,125
1D1,85,9.82,2025.82,FAUC,53.623,0.667,0.5,0.63264923,0.421977036,125
1D1,85,10.19,2026.19,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,10.78,2026.78,FAUC,53.623,0.167,0.5,0.404627246,0.06757275,125
1D1,85,10.81,2026.81,FAUC,53.623,0.167,0.5,0.253171467,0.042279635,125
1D1,85,11.27,2027.27,FAUC,53.623,0.833,0.5,0.561671798,0.467872608,125
1D1,85,12.5,2028.5,FAUC,53.623,0.167,0.5,0.354328279,0.059172823,125
1D1,85,12.68,2028.68,FAUC,53.623,0.833,0.5,0.506342935,0.421783665,125
1D1,85,12.73,2028.73,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,12.75,2028.75,FAUC,53.623,0.333,0.5,0.26546677,0.088400435,125
1D1,85,12.99,2028.99,FAUC,53.623,0.167,0.5,0.581791385,0.097159161,125
1D1,85,13.25,2029.25,FAUC,53.623,1,0.5,0.45548509,0.45548509,125
1D1,85,13.26,2029.26,FAUC,53.623,0.5,0.5,0.497400896,0.248700448,125
1D1,85,14.26,2030.26,FAUC,53.623,1.833,0.5,0.704185538,1.290772091,125
1D1,85,14.3,2030.3,FAUC,53.623,0.5,0.5,0.295087273,0.147543637,125
1D1,85,14.46,2030.46,FAUC,53.623,0.167,0.5,0.177164139,0.029586411,125
1D1,85,14.5,2030.5,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,14.75,2030.75,FAUC,53.623,0.167,0.5,0.480634574,0.080265974,125
1D1,85,14.77,2030.77,FAUC,53.623,1,0.5,0.708656557,0.708656557,125
1D1,85,14.8,2030.8,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,14.8,2030.8,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,15.07,2031.07,FAUC,53.623,0.167,0.5,0.936119664,0.156331984,125
1D1,85,16.47,2032.47,FAUC,53.623,0.333,0.5,0.392331943,0.130646537,125
1D1,85,17.29,2033.29,FAUC,53.623,0.167,0.5,0.227463106,0.037986339,125
1D1,85,17.39,2033.39,FAUC,53.623,0.333,0.5,0.367182459,0.122271759,125
1D1,85,17.43,2033.43,FAUC,53.623,0.167,0.5,0.354328279,0.059172823,125
1D1,85,17.44,2033.44,FAUC,53.623,0.167,0.5,0.404627246,0.06757275,125
1D1,85,17.44,2033.44,FAUC,53.623,0.5,0.5,0.539875579,0.26993779,125
1D1,85,17.61,2033.61,FAUC,53.623,0.333,0.5,0.215167803,0.071650879,125
1D1,85,17.99,2033.99,FAUC,53.623,0.667,0.5,0.493488754,0.329156999,125
1D1,85,18.04,2034.04,FAUC,53.623,0.167,0.5,0.430335607,0.071866046,125
1D1,85,18.17,2034.17,FAUC,53.623,0.167,0.5,0.227463106,0.037986339,125
1D1,85,18.31,2034.31,FAUC,53.623,0.333,0.5,0.45548509,0.151676535,125
1D1,85,18.32,2034.32,FAUC,53.623,0.167,0.5,0.253171467,0.042279635,125
1D1,85,18.33,2034.33,FAUC,53.623,2.333,0.5,0.64550341,1.505959456,125
1D1,85,18.39,2034.39,FAUC,53.623,0.333,0.5,0.392331943,0.130646537,125
1D1,85,18.4,2034.4,FAUC,53.623,0.667,0.5,0.613647398,0.409302814,125
1D1,85,18.59,2034.59,FAUC,53.623,0.167,0.5,0.227463106,0.037986339,125
1D1,85,18.6,2034.6,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,18.89,2034.89,FAUC,53.623,0.333,0.5,0.480634574,0.160051313,125
1D1,85,20.29,2036.29,FAUC,53.623,0.667,0.5,0.613647398,0.409302814,125
1D1,85,20.3,2036.3,FAUC,53.623,0.667,0.5,0.55049425,0.367179665,125
1D1,85,21.29,2037.29,FAUC,53.623,0.167,0.5,0.227463106,0.037986339,125
1D1,85,21.87,2037.87,FAUC,53.623,0.833,0.5,0.526462521,0.43854328,125
1D1,85,21.89,2037.89,FAUC,53.623,0.167,0.5,0.177164139,0.029586411,125
1D1,85,21.9,2037.9,FAUC,53.623,0.333,0.5,0.303470434,0.101055655,125
1D1,85,21.97,2037.97,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D1,85,22.09,2038.09,SHWR,53.623,11.333,0.719797694,1.264764144,14.33357205,125
1D1,85,22.3,2038.3,FAUC,53.623,0.5,0.5,0.413569284,0.206784642,125
1D1,85,22.32,2038.32,FAUC,53.623,0.167,0.5,0.126306295,0.021093151,125
1D3,86,6.22,2046.22,FAUC,53.7045,0.333,0.5,0.515284973,0.171589896,125
1D3,86,6.37,2046.37,FAUC,53.7045,0.167,0.5,0.354328279,0.059172823,125
1D3,86,6.83,2046.83,FAUC,53.7045,0.333,0.5,0.225227597,0.07500079,125
1D3,86,7.05,2047.05,FAUC,53.7045,0.167,0.5,1.44861025,0.241917912,125
1D3,86,7.07,2047.07,SHWR,53.7045,4.167,0.719477386,1.03822132,4.32626824,125
1D3,86,7.17,2047.17,FAUC,53.7045,0.167,0.5,0.289498499,0.048346249,125
1D3,86,7.17,2047.17,FAUC,53.7045,2.167,0.5,0.158721185,0.343948807,125
1D3,86,8.3,2048.3,SHWR,53.7045,11.333,0.719477386,1.443537776,16.35961362,125
1D3,86,8.53,2048.53,FAUC,53.7045,1.333,0.5,0.366064704,0.487964251,125
1D3,86,8.56,2048.56,FAUC,53.7045,0.833,0.5,0.367182459,0.305862989,125
1D3,86,8.83,2048.83,FAUC,53.7045,0.167,0.5,0.193371584,0.032293055,125
1D3,86,9.05,2049.05,FAUC,53.7045,0.333,0.5,0.418599181,0.139393527,125
1D3,86,11.02,2051.02,FAUC,53.7045,0.167,0.5,0.386184291,0.064492777,125
1D3,86,11.02,2051.02,FAUC,53.7045,0.333,0.5,0.643826778,0.214394317,125
1D3,86,11.05,2051.05,FAUC,53.7045,0.167,0.5,0.354328279,0.059172823,125
1D3,86,12.09,2052.09,FAUC,53.7045,0.167,0.5,0.386184291,0.064492777,125
1D3,86,12.1,2052.1,FAUC,53.7045,4.167,0.5,1.007097095,4.196573595,125
1D3,86,12.18,2052.18,FAUC,53.7045,0.667,0.5,1.022186785,0.681798586,125
1D3,86,12.23,2052.23,FAUC,53.7045,2.5,0.5,0.489576612,1.223941531,125
1D3,86,13.65,2053.65,FAUC,53.7045,0.333,0.5,0.321913389,0.107197158,125
1D3,86,13.74,2053.74,FAUC,53.7045,0.167,0.5,0.450455193,0.075226017,125
1D3,86,16.57,2056.57,FAUC,53.7045,0.333,0.5,0.70809768,0.235796527,125
1D3,86,16.76,2056.76,FAUC,53.7045,0.167,0.5,0.547140986,0.091372545,125
1D3,86,16.93,2056.93,FAUC,53.7045,0.333,0.5,0.369976846,0.12320229,125
1D3,86,17.28,2057.28,FAUC,53.7045,0.167,0.5,0.611411888,0.102105785,125
1D3,86,17.35,2057.35,FAUC,53.7045,0.167,0.5,0.289498499,0.048346249,125
1D3,86,17.79,2057.79,FAUC,53.7045,0.333,0.5,0.193371584,0.064392738,125
1D3,86,21.02,2061.02,FAUC,53.7045,0.333,0.5,0.482870083,0.160795738,125
2.00E+01,87,1.32,2065.32,FAUC,53.723,0.167,0.5,0.278320951,0.046479599,125
2.00E+01,87,7.25,2071.25,FAUC,53.723,0.167,0.5,0.227463106,0.037986339,125
2.00E+01,87,7.6,2071.6,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,7.61,2071.61,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,8.7,2072.7,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,8.71,2072.71,FAUC,53.723,0.667,0.5,0.436483258,0.291134333,125
2.00E+01,87,8.76,2072.76,FAUC,53.723,0.333,0.5,0.278320951,0.092680877,125
2.00E+01,87,8.89,2072.89,FAUC,53.723,0.167,0.5,0.126306295,0.021093151,125
2.00E+01,87,8.98,2072.98,FAUC,53.723,0.333,0.5,0.480634574,0.160051313,125
2.00E+01,87,9.12,2073.12,FAUC,53.723,0.333,0.5,0.63264923,0.210672193,125
2.00E+01,87,9.49,2073.49,FAUC,53.723,0.5,0.5,0.261554628,0.130777314,125
2.00E+01,87,9.58,2073.58,FAUC,53.723,3.667,0.5,0.653327694,2.395752653,125
2.00E+01,87,9.73,2073.73,FAUC,53.723,0.167,0.5,0.379477762,0.063372786,125
2.00E+01,87,9.82,2073.82,FAUC,53.723,0.333,0.5,0.278320951,0.092680877,125
2.00E+01,87,9.94,2073.94,SHWR,53.723,11.667,0.719404577,1.264073393,14.74794428,125
2.00E+01,87,10.22,2074.22,FAUC,53.723,0.667,0.5,0.133012824,0.088719554,125
2.00E+01,87,10.26,2074.26,FAUC,53.723,0.167,0.5,0.607499746,0.101452458,125
2.00E+01,87,10.37,2074.37,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,10.48,2074.48,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,10.6,2074.6,FAUC,53.723,0.333,0.5,0.758955524,0.25273219,125
2.00E+01,87,10.85,2074.85,FAUC,53.723,0.333,0.5,0.556641902,0.185361753,125
2.00E+01,87,10.88,2074.88,CWSH,53.723,3.333,0.22,0.451483528,1.504794599,125
2.00E+01,87,10.93,2074.93,FAUC,53.723,0.167,0.5,0.961828025,0.16062528,125
2.00E+01,87,11.09,2075.09,FAUC,53.723,0.167,0.5,0.430335607,0.071866046,125
2.00E+01,87,11.1,2075.1,FAUC,53.723,0.167,0.5,0.758955524,0.126745573,125
2.00E+01,87,11.15,2075.15,FAUC,53.723,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,87,11.17,2075.17,FAUC,53.723,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,87,11.23,2075.23,CWSH,53.723,3.333,0.22,0.445335876,1.484304476,125
2.00E+01,87,11.26,2075.26,FAUC,53.723,0.333,0.5,0.657798713,0.219046971,125
2.00E+01,87,11.29,2075.29,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,11.38,2075.38,CWSH,53.723,0.333,0.22,0.361973722,0.120537249,125
2.00E+01,87,11.43,2075.43,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,11.72,2075.72,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,11.91,2075.91,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,12.53,2076.53,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,12.66,2076.66,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,12.76,2076.76,FAUC,53.723,0.333,0.5,0.316324615,0.105336097,125
2.00E+01,87,12.96,2076.96,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,13.08,2077.08,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,13.11,2077.11,FAUC,53.723,0.167,0.5,0.278320951,0.046479599,125
2.00E+01,87,13.21,2077.21,FAUC,53.723,2.167,0.5,1.055160552,2.286532917,125
2.00E+01,87,13.45,2077.45,FAUC,53.723,0.333,0.5,0.556641902,0.185361753,125
2.00E+01,87,13.53,2077.53,FAUC,53.723,2.333,0.5,0.672329526,1.568544784,125
2.00E+01,87,13.71,2077.71,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,13.76,2077.76,FAUC,53.723,0.333,0.5,0.303470434,0.101055655,125
2.00E+01,87,14.26,2078.26,FAUC,53.723,0.167,0.5,0.480634574,0.080265974,125
2.00E+01,87,14.54,2078.54,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,14.57,2078.57,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,14.72,2078.72,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,15.04,2079.04,FAUC,53.723,0.167,0.5,0.126306295,0.021093151,125
2.00E+01,87,15.1,2079.1,FAUC,53.723,0.167,0.5,0.303470434,0.050679563,125
2.00E+01,87,15.11,2079.11,FAUC,53.723,0.167,0.5,0.303470434,0.050679563,125
2.00E+01,87,15.14,2079.14,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,15.18,2079.18,FAUC,53.723,0.333,0.5,0.518638238,0.172706533,125
2.00E+01,87,15.39,2079.39,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,15.45,2079.45,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,15.63,2079.63,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,15.77,2079.77,FAUC,53.723,0.167,0.5,0.227463106,0.037986339,125
2.00E+01,87,16.16,2080.16,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,16.7,2080.7,FAUC,53.723,0.333,0.5,0.64550341,0.214952636,125
2.00E+01,87,16.74,2080.74,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,16.78,2080.78,FAUC,53.723,0.167,0.5,0.354328279,0.059172823,125
2.00E+01,87,17.14,2081.14,FAUC,53.723,0.333,0.5,0.139160475,0.046340438,125
2.00E+01,87,17.42,2081.42,FAUC,53.723,0.333,0.5,0.379477762,0.126366095,125
2.00E+01,87,18.03,2082.03,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,18.07,2082.07,FAUC,53.723,0.167,0.5,0.329178795,0.054972859,125
2.00E+01,87,18.09,2082.09,FAUC,53.723,0.333,0.5,0.91097018,0.30335307,125
2.00E+01,87,18.28,2082.28,SHWR,53.723,5.833,0.719404577,1.264073393,7.373340104,125
2.00E+01,87,18.62,2082.62,FAUC,53.723,0.5,0.5,0.750572363,0.375286182,125
2.00E+01,87,18.67,2082.67,FAUC,53.723,0.333,0.5,0.430335607,0.143301757,125
2.00E+01,87,18.69,2082.69,FAUC,53.723,0.167,0.5,0.480634574,0.080265974,125
2.00E+01,87,18.69,2082.69,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,18.7,2082.7,FAUC,53.723,0.167,0.5,0.202313623,0.033786375,125
2.00E+01,87,20.27,2084.27,FAUC,53.723,0.5,0.5,0.345945118,0.172972559,125
2.00E+01,87,20.31,2084.31,FAUC,53.723,0.333,0.5,0.202313623,0.067370436,125
2.00E+01,87,20.47,2084.47,FAUC,53.723,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,87,20.74,2084.74,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,20.74,2084.74,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
2.00E+01,87,21.28,2085.28,SHWR,53.723,7.833,0.719404577,1.264073393,9.90148689,125
2.00E+01,87,21.66,2085.66,FAUC,53.723,0.167,0.5,0.379477762,0.063372786,125
2.00E+01,87,22.24,2086.24,FAUC,53.723,0.167,0.5,0.253171467,0.042279635,125
2.00E+01,87,22.66,2086.66,FAUC,53.723,0.167,0.5,0.126306295,0.021093151,125
2.00E+01,87,22.99,2086.99,FAUC,53.723,0.167,0.5,0.152014656,0.025386448,125
1.00E+02,88,8.18,2096.18,FAUC,53.762,1.333,0.5,0.749454608,0.999022993,125
1.00E+02,88,8.3,2096.3,FAUC,53.762,0.333,0.5,0.385066536,0.128227157,125
1.00E+02,88,8.31,2096.31,FAUC,53.762,0.667,0.5,0.508578444,0.339221822,125
1.00E+02,88,9.58,2097.58,FAUC,53.762,0.167,0.5,0.770133073,0.128612223,125
1.00E+02,88,9.77,2097.77,FAUC,53.762,0.5,0.5,0.586821282,0.293410641,125
1.00E+02,88,9.88,2097.88,FAUC,53.762,0.5,0.5,0.586821282,0.293410641,125
1.00E+02,88,9.94,2097.94,FAUC,53.762,0.167,0.5,0.329737673,0.055066191,125
1.00E+02,88,9.95,2097.95,FAUC,53.762,0.333,0.5,0.206225765,0.06867318,125
1.00E+02,88,9.96,2097.96,FAUC,53.762,0.167,0.5,0.247582693,0.04134631,125
1.00E+02,88,9.97,2097.97,FAUC,53.762,0.167,0.5,0.329737673,0.055066191,125
1.00E+02,88,9.98,2097.98,FAUC,53.762,0.167,0.5,0.52255038,0.087265913,125
1.00E+02,88,12.46,2100.46,FAUC,53.762,0.333,0.5,0.385066536,0.128227157,125
1.00E+02,88,12.55,2100.55,FAUC,53.762,0.333,0.5,0.467221516,0.155584765,125
1.00E+02,88,14.6,2102.6,FAUC,53.762,0.333,0.5,0.206225765,0.06867318,125
1.00E+02,88,14.82,2102.82,FAUC,53.762,0.5,0.5,0.421393568,0.210696784,125
1.00E+02,88,15.72,2103.72,FAUC,53.762,0.167,0.5,0.852288052,0.142332105,125
1.00E+02,88,18.01,2106.01,SHWR,53.762,8.333,0.719250962,1.373140162,11.44237697,125
1.00E+02,88,18.21,2106.21,FAUC,53.762,0.667,0.5,0.378360007,0.252366125,125
1.00E+02,88,18.22,2106.22,FAUC,53.762,0.333,0.5,0.260995751,0.086911585,125
1.00E+02,88,18.3,2106.3,FAUC,53.762,2.5,0.5,0.597439953,1.493599882,125
1D2,89,7.25,2119.25,FAUC,53.882,0.333,0.5,0.667858506,0.222396883,125
1D2,89,7.28,2119.28,FAUC,53.882,0.5,0.5,0.570613837,0.285306918,125
1D2,89,7.35,2119.35,FAUC,53.882,0.333,0.5,0.464427129,0.154654234,125
1D2,89,8.37,2120.37,FAUC,53.882,0.333,0.5,0.377242253,0.12562167,125
1D2,89,8.41,2120.41,FAUC,53.882,0.333,0.5,0.493488754,0.164331755,125
1D2,89,8.43,2120.43,FAUC,53.882,0.667,0.5,0.36271144,0.24192853,125
1D2,89,8.45,2120.45,FAUC,53.882,1.667,0.5,0.559995166,0.933511942,125
1D2,89,8.67,2120.67,FAUC,53.882,0.333,0.5,0.537081192,0.178848037,125
1D2,89,8.72,2120.72,FAUC,53.882,0.667,0.5,0.413569284,0.275850713,125
1D2,89,8.73,2120.73,FAUC,53.882,0.333,0.5,0.667858506,0.222396883,125
1D2,89,8.74,2120.74,FAUC,53.882,0.167,0.5,0.174369752,0.029119749,125
1D2,89,9.02,2121.02,SHWR,53.882,6,0.718777243,1.078185252,6.469111511,125
1D2,89,14.73,2126.73,FAUC,53.882,1.5,0.5,0.373888988,0.560833482,125
1D2,89,14.81,2126.81,FAUC,53.882,1.333,0.5,0.870731007,1.160684432,125
1D2,89,14.85,2126.85,FAUC,53.882,0.167,0.5,0.145308127,0.024266457,125
1D2,89,14.87,2126.87,FAUC,53.882,1.167,0.5,0.153691288,0.179357733,125
1D2,89,16.82,2128.82,FAUC,53.882,1,0.5,1.146816448,1.146816448,125
1D2,89,16.84,2128.84,FAUC,53.882,0.667,0.5,0.58067363,0.387309311,125
1D2,89,17,2129,FAUC,53.882,0.333,0.5,0.174369752,0.058065128,125
1D2,89,17.1,2129.1,FAUC,53.882,0.167,0.5,0.260995751,0.04358629,125
1D2,89,17.13,2129.13,FAUC,53.882,0.5,0.5,0.609735256,0.304867628,125
1D2,89,17.16,2129.16,FAUC,53.882,0.333,0.5,0.15983894,0.053226367,125
1D2,89,17.31,2129.31,FAUC,53.882,0.333,0.5,0.319119002,0.106266628,125
1D2,89,17.33,2129.33,FAUC,53.882,0.167,0.5,0.174369752,0.029119749,125
1D2,89,17.38,2129.38,FAUC,53.882,0.333,0.5,0.290057376,0.096589106,125
1D2,89,17.65,2129.65,FAUC,53.882,0.167,0.5,0.174369752,0.029119749,125
1D2,89,17.67,2129.67,FAUC,53.882,0.167,0.5,0.319119002,0.053292873,125
1D2,89,18.15,2130.15,FAUC,53.882,0.167,0.5,0.638796881,0.106679079,125
1D2,89,18.34,2130.34,FAUC,53.882,0.167,0.5,0.145308127,0.024266457,125
1D2,89,18.69,2130.69,FAUC,53.882,1,0.5,0.628737088,0.628737088,125
1D2,89,18.71,2130.71,FAUC,53.882,0.667,0.5,0.602469849,0.40184739,125
1D2,89,20.35,2132.35,CWSH,53.882,1,0.22,0.658536431,0.658536431,125
1D2,89,20.42,2132.42,CWSH,53.882,0.667,0.22,0.292382306,0.195018998,125
1D2,89,20.43,2132.43,FAUC,53.882,0.167,0.5,0.145308127,0.024266457,125
1D2,89,20.49,2132.49,FAUC,53.882,0.167,0.5,0.145308127,0.024266457,125
1D2,89,20.5,2132.5,CWSH,53.882,3.167,0.22,0.712881671,2.257696251,125
1D2,89,20.59,2132.59,FAUC,53.882,0.333,0.5,0.391773065,0.130460431,125
2H1,90,4.45,2140.45,FAUC,54.0575,0.167,0.5,0.126306295,0.021093151,125
2H1,90,7.7,2143.7,SHWR,54.0575,2.833,0.718081545,1.179879491,3.342598599,125
2H1,90,7.79,2143.79,FAUC,54.0575,0.667,0.5,0.284468602,0.189740558,125
2H1,90,8.08,2144.08,SHWR,54.0575,4.833,0.718081545,1.011325278,4.88773507,125
2H1,90,8.51,2144.51,FAUC,54.0575,0.5,0.5,0.143631495,0.071815747,125
2H1,90,9.26,2145.26,FAUC,54.0575,1,0.5,0.033532645,0.033532645,125
2H1,90,9.44,2145.44,FAUC,54.0575,2.833,0.5,0.174369752,0.493989508,125
2H1,90,9.84,2145.84,FAUC,54.0575,1.667,0.5,0.281115338,0.468619268,125
2H1,90,10.16,2146.16,FAUC,54.0575,1.5,0.5,0.221874332,0.332811498,125
2H1,90,10.19,2146.19,FAUC,54.0575,1.167,0.5,0.379477762,0.442850549,125
2H1,90,10.25,2146.25,FAUC,54.0575,0.333,0.5,0.316324615,0.105336097,125
2H1,90,10.35,2146.35,CWSH,54.0575,1.5,0.22,0.455909837,0.683864756,125
2H1,90,10.69,2146.69,FAUC,54.0575,0.833,0.5,0.581791385,0.484632224,125
2H1,90,10.77,2146.77,CWSH,54.0575,2,0.22,0.339350364,0.678700728,125
2H1,90,10.84,2146.84,FAUC,54.0575,0.333,0.5,0.139160475,0.046340438,125
2H1,90,11.06,2147.06,CWSH,54.0575,2.333,0.22,0.414597619,0.967256245,125
2H1,90,11.36,2147.36,CWSH,54.0575,2.5,0.22,0.312300697,0.780751744,125
2H1,90,11.57,2147.57,FAUC,54.0575,0.333,0.5,0.215167803,0.071650879,125
2H1,90,11.58,2147.58,FAUC,54.0575,0.5,0.5,0.497400896,0.248700448,125
2H1,90,14.82,2150.82,FAUC,54.0575,0.5,0.5,0.134689456,0.067344728,125
2H1,90,14.84,2150.84,FAUC,54.0575,0.5,0.5,0.210696784,0.105348392,125
2H1,90,14.92,2150.92,FAUC,54.0575,2.5,0.5,0.067624167,0.169060417,125
2H1,90,16.97,2152.97,SHWR,54.0575,5,0.718081545,1.22643256,6.132162799,125
2H1,90,17.03,2153.03,FAUC,54.0575,0.833,0.5,0.637679126,0.531186712,125
2H1,90,18.45,2154.45,FAUC,54.0575,3.333,0.5,0.385625414,1.285289504,125
2H1,90,18.51,2154.51,FAUC,54.0575,2.333,0.5,0.502430793,1.172171039,125
2H1,90,18.6,2154.6,FAUC,54.0575,0.833,0.5,0.551612005,0.4594928,125
2H1,90,20.34,2156.34,FAUC,54.0575,0.333,0.5,0.746660221,0.248637854,125
2H1,90,21.05,2157.05,FAUC,54.0575,0.5,0.5,0.497400896,0.248700448,125
2H1,90,21.06,2157.06,FAUC,54.0575,1.833,0.5,0.685742584,1.256966156,125
2H1,90,21.12,2157.12,FAUC,54.0575,1.333,0.5,0.796959188,1.062346598,125
2H1,90,21.22,2157.22,FAUC,54.0575,2.667,0.5,0.107304463,0.286181003,125
2H1,90,21.58,2157.58,FAUC,54.0575,1.333,0.5,0.464986006,0.619826346,125
2H1,90,21.71,2157.71,FAUC,54.0575,0.5,0.5,0.387860923,0.193930462,125
2H1,90,21.92,2157.92,FAUC,54.0575,0.5,0.5,0.320795634,0.160397817,125
1D3,91,6.22,2166.22,FAUC,54.3065,0.333,0.5,0.515284973,0.171589896,125
1D3,91,6.37,2166.37,FAUC,54.3065,0.167,0.5,0.354328279,0.059172823,125
1D3,91,6.83,2166.83,FAUC,54.3065,0.333,0.5,0.225227597,0.07500079,125
1D3,91,7.05,2167.05,FAUC,54.3065,0.167,0.5,1.44861025,0.241917912,125
1D3,91,7.07,2167.07,SHWR,54.3065,4.167,0.717088558,1.03477419,4.311904049,125
1D3,91,7.17,2167.17,FAUC,54.3065,0.167,0.5,0.289498499,0.048346249,125
1D3,91,7.17,2167.17,FAUC,54.3065,2.167,0.5,0.158721185,0.343948807,125
1D3,91,8.3,2168.3,SHWR,54.3065,11.333,0.717088558,1.438744904,16.30529599,125
1D3,91,8.53,2168.53,FAUC,54.3065,1.333,0.5,0.366064704,0.487964251,125
1D3,91,8.56,2168.56,FAUC,54.3065,0.833,0.5,0.367182459,0.305862989,125
1D3,91,8.83,2168.83,FAUC,54.3065,0.167,0.5,0.193371584,0.032293055,125
1D3,91,9.05,2169.05,FAUC,54.3065,0.333,0.5,0.418599181,0.139393527,125
1D3,91,11.02,2171.02,FAUC,54.3065,0.167,0.5,0.386184291,0.064492777,125
1D3,91,11.02,2171.02,FAUC,54.3065,0.333,0.5,0.643826778,0.214394317,125
1D3,91,11.05,2171.05,FAUC,54.3065,0.167,0.5,0.354328279,0.059172823,125
1D3,91,12.09,2172.09,FAUC,54.3065,0.167,0.5,0.386184291,0.064492777,125
1D3,91,12.1,2172.1,FAUC,54.3065,4.167,0.5,1.007097095,4.196573595,125
1D3,91,12.18,2172.18,FAUC,54.3065,0.667,0.5,1.022186785,0.681798586,125
1D3,91,12.23,2172.23,FAUC,54.3065,2.5,0.5,0.489576612,1.223941531,125
1D3,91,13.65,2173.65,FAUC,54.3065,0.333,0.5,0.321913389,0.107197158,125
1D3,91,13.74,2173.74,FAUC,54.3065,0.167,0.5,0.450455193,0.075226017,125
1D3,91,16.57,2176.57,FAUC,54.3065,0.333,0.5,0.70809768,0.235796527,125
