Hour of Year (hr),Timestep (min),Time (min),Inlet Water Temperature (deg F),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Electricity CO2 Multiplier (lb/kWh),CO2 Production (lb),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),CO2 Production Gas (lb),CO2 Production Elec (lb),Energy Added Heat Pump (Btu/min)
95.0,60.0,5700.0,40.0,3.3266678905530442,68.0,99.04746182660591,-155.25853517877064,-1630.5692677146633,0.0,17864.872054924697,17864.872054924697,1.7864813454334851,16079.044252031263,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.7478675820783
96.0,60.0,5760.0,40.0,0.0,68.0,128.8476016332115,-304.2796075078238,-0.0,0.0,0.0,0.0,1.7119809959169712,-304.2796075078238,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
97.0,60.0,5820.0,40.0,0.0,68.0,128.28366420621632,-301.4595348288802,-0.0,0.0,0.0,0.0,1.7133908394844592,-301.4595348288802,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
98.0,60.0,5880.0,40.0,0.0,68.0,127.72495336848726,-298.6655986695004,-0.0,0.0,0.0,0.0,1.7147876165787819,-298.6655986695004,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
99.0,60.0,5940.0,40.0,0.0,68.0,127.17142067983568,-295.89755679562444,-0.0,0.0,0.0,0.0,1.7161714483004107,-295.89755679562444,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
100.0,60.0,6000.0,40.0,0.0,68.0,126.62301814901805,-293.1551692182247,-0.0,0.0,0.0,0.0,1.717542454627455,-293.1551692182247,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
101.0,60.0,6060.0,40.0,1.0126715333259595,68.0,126.07969822957517,-290.4381981724994,-723.5989200131547,0.0,0.0,0.0,1.7189007544260622,-1014.0371181856542,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
102.0,60.0,6120.0,40.0,0.14023838667884964,68.0,124.20032981579632,-281.0400712462427,-98.01877528555596,0.0,0.0,0.0,1.7235991754605093,-379.0588465317986,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
103.0,60.0,6180.0,40.0,17.530451005853607,68.0,123.49780008551393,-277.526942300233,-12150.571205963392,0.0,0.0,0.0,1.725355499786215,-12428.098148263625,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
104.0,60.0,6240.0,40.0,0.5461415410243338,68.0,100.46415103627491,-162.34294976715714,-274.1143319873027,0.0,0.0,0.0,1.7829396224093128,-436.4572817544598,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
105.0,60.0,6300.0,40.0,0.25039856403000854,68.0,99.65524176206536,-158.2978503735998,-123.99638283871467,0.0,17849.677506696855,17849.677506696855,1.7849618955948365,17567.383273484542,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.49462511161425
106.0,60.0,6360.0,40.0,0.018141104876502834,68.0,132.21379868748267,-321.11289412841865,-13.886353577832097,0.0,0.0,0.0,1.7035655032812933,-334.99924770625074,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
107.0,60.0,6420.0,40.0,2.3365068272559393,68.0,131.59292693290107,-318.00811088756745,-1776.4687170238838,0.0,0.0,0.0,1.7051176826677472,-2094.4768279114514,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
108.0,60.0,6480.0,40.0,0.47917310738289876,68.0,127.71112268414592,-298.59643579224655,-348.87968242847444,0.0,0.0,0.0,1.7148221932896353,-647.476118220721,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
109.0,60.0,6540.0,40.0,1.9955520707309804,68.0,126.51112108318146,-292.5956073889964,-1433.057369204742,0.0,0.0,0.0,1.7178221972920462,-1725.6529765937385,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
110.0,60.0,6600.0,40.0,0.0,68.0,123.3128775088669,-276.6022029920072,-0.0,0.0,0.0,0.0,1.7258178062278327,-276.6022029920072,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
111.0,60.0,6660.0,40.0,0.1830971155083197,68.0,122.80023607379307,-274.03864534191615,-125.84664726004931,0.0,0.0,0.0,1.7270994098155175,-399.8852926019655,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
112.0,60.0,6720.0,40.0,0.14232139952582473,68.0,122.05910759380654,-270.33249625879296,-96.9450340781404,0.0,0.0,0.0,1.7289522310154837,-367.27753033693335,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
113.0,60.0,6780.0,40.0,1.831298444779263,68.0,121.37841279750465,-266.9285569104538,-1237.0775169653384,0.0,0.0,0.0,1.7306539680062385,-1504.0060738757923,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
114.0,60.0,6840.0,40.0,0.0,68.0,118.59095910504898,-252.98938276519533,-0.0,0.0,0.0,0.0,1.7376226022373775,-252.98938276519533,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
115.0,60.0,6900.0,40.0,0.0,68.0,118.1220805536987,-250.6446694528496,-0.0,0.0,0.0,0.0,1.7387947986157533,-250.6446694528496,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
116.0,60.0,6960.0,40.0,0.029401683396171975,68.0,117.657547583057,-248.3216870149658,-18.953282698872556,0.0,0.0,0.0,1.7399561310423575,-267.27496971383835,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
117.0,60.0,7020.0,40.0,0.0,68.0,117.1621928008054,-245.84457444725584,-0.0,0.0,0.0,0.0,1.7411945179979864,-245.84457444725584,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
118.0,60.0,7080.0,40.0,0.0,68.0,116.70655609912158,-243.56607943622421,-0.0,0.0,0.0,0.0,1.742333609752196,-243.56607943622421,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
119.0,60.0,7140.0,40.0,0.0,68.0,116.25514225227995,-241.30870158641923,-0.0,0.0,0.0,0.0,1.7434621443693001,-241.30870158641923,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
120.0,60.0,7200.0,40.0,9.977743178102335,68.0,115.80791212273309,-239.07224518334684,-6278.7823545228075,0.0,0.0,0.0,1.7445802196931672,-6517.854599706155,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
121.0,60.0,7260.0,40.0,1.0070417688746751,68.0,103.72802881214183,-178.66457004367808,-532.7292487175316,0.0,0.0,0.0,1.7747799279696455,-711.3938187612097,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
122.0,60.0,7320.0,40.0,0.044780864000769444,68.0,102.40956516938141,-172.07135044316212,-23.199156655537575,0.0,0.0,0.0,1.7780760870765464,-195.27050709869968,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
123.0,60.0,7380.0,40.0,0.0,68.0,102.04766005111463,-170.26157743016662,-0.0,0.0,0.0,0.0,1.7789808498722135,-170.26157743016662,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
124.0,60.0,7440.0,40.0,0.678955318009041,68.0,101.73210529975115,-168.68358793978544,-347.9211698284047,0.0,0.0,0.0,1.7797697367506222,-516.6047577681901,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
125.0,60.0,7500.0,40.0,0.0,68.0,100.77465448582576,-163.8956792950797,-0.0,0.0,0.0,0.0,1.7821633637854357,-163.8956792950797,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
126.0,60.0,7560.0,40.0,0.0,68.0,100.47089798885145,-162.3766891426914,-0.0,0.0,0.0,0.0,1.7829227550278715,-162.3766891426914,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
127.0,60.0,7620.0,40.0,0.10782907318938155,68.0,100.1699567163517,-160.8717770373448,-53.8572462231052,0.0,0.0,0.0,1.7836751082091207,-214.72902326045,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
128.0,60.0,7680.0,40.0,0.26722965134461857,68.0,99.7719881049469,-158.88166190333115,-132.59004519742308,0.0,17846.758838550963,17846.758838550963,1.7846700297376328,17555.287131450208,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.445980642516
129.0,60.0,7740.0,40.0,2.8486426825997877,68.0,132.3081266130694,-321.58459824500113,-2182.7625131211803,0.0,0.0,0.0,1.7033296834673266,-2504.3471113661813,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
130.0,60.0,7800.0,40.0,1.0782678311570646,68.0,127.66668817473976,-298.3742328669216,-784.675009478213,0.0,0.0,0.0,1.7149332795631507,-1083.0492423451346,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
131.0,60.0,7860.0,40.0,0.010628231926132537,68.0,125.6594159554817,-288.3364994699847,-7.557265919057839,0.0,0.0,0.0,1.7199514601112957,-295.8937653890425,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
132.0,60.0,7920.0,40.0,2.376707162227565,68.0,125.11102045147764,-285.59414703145677,-1679.1521302757274,0.0,0.0,0.0,1.721322448871306,-1964.746277307184,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
133.0,60.0,7980.0,40.0,0.6955583521535058,68.0,121.46965266676834,-267.38481863422675,-470.389920305724,0.0,0.0,0.0,1.730425868333079,-737.7747389399508,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
134.0,60.0,8040.0,40.0,0.0,68.0,120.10229587481132,-260.5470998612201,-0.0,0.0,0.0,0.0,1.7338442603129718,-260.5470998612201,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
135.0,60.0,8100.0,40.0,0.3326017127950369,68.0,119.6194102082028,-258.1323413964165,-219.82243271949412,0.0,0.0,0.0,1.735051474479493,-477.9547741159106,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
136.0,60.0,8160.0,40.0,1.581015338630374,68.0,118.73359144518214,-253.70264197852072,-1033.2959279987947,0.0,0.0,0.0,1.7372660213870446,-1286.9985699773154,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
137.0,60.0,8220.0,40.0,1.1357868482966242,68.0,116.34832919233521,-241.77469999529313,-719.8217169895412,0.0,0.0,0.0,1.743229177019162,-961.5964169848344,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
138.0,60.0,8280.0,40.0,43.47840177360968,68.0,114.56615189283193,-232.86259508652333,-26911.869916989403,0.0,0.0,0.0,1.7476846202679202,-27144.732512075927,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
139.0,60.0,8340.0,40.0,0.7500516094498412,68.0,64.25738905883549,18.715613395852433,-151.03019160299957,4265.1775,18734.626727099752,22999.804227099754,1.8734565273529113,22867.489648892606,0.42423,1.7452719228771545,110,1359.6857603281571,10000.032802239999,105505919.99999999,1.1684524327731403,0.5768194901040141,312.24377878499587
140.0,60.0,8400.0,40.0,4.782643298128305,68.0,106.63891235596913,-193.22097783039538,-2645.6017164132118,0.0,17675.085169149163,17675.085169149163,1.7675027191100772,14836.262474905556,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,294.5847528191527
141.0,60.0,8460.0,40.0,6.332479283672211,68.0,134.13573922139855,-330.72391076040543,-4948.309862777513,0.0,0.0,0.0,1.6987606519465035,-5279.033773537919,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
142.0,60.0,8520.0,40.0,0.0,68.0,124.3518278128987,-281.7976648055486,-0.0,0.0,0.0,0.0,1.7232204304677532,-281.7976648055486,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
143.0,60.0,8580.0,40.0,0.0,68.0,123.82955735473267,-279.1859554569758,-0.0,0.0,0.0,0.0,1.7245261066131683,-279.1859554569758,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
144.0,60.0,8640.0,40.0,0.0,68.0,123.31212731509535,-276.5984515102687,-0.0,0.0,0.0,0.0,1.7258196817122617,-276.5984515102687,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
145.0,60.0,8700.0,40.0,1.0996036842300663,68.0,122.79949283284027,-274.0349286290247,-755.7748489684766,0.0,0.0,0.0,1.7271012679178992,-1029.8097775975014,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
146.0,60.0,8760.0,40.0,0.0,68.0,120.89089211842044,-264.4906202144785,-0.0,0.0,0.0,0.0,1.7318727697039489,-264.4906202144785,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
147.0,60.0,8820.0,40.0,0.0,68.0,120.40069771778424,-262.0393130828149,-0.0,0.0,0.0,0.0,1.7330982557055394,-262.0393130828149,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
148.0,60.0,8880.0,40.0,0.07482729855621814,68.0,119.91504645379769,-259.61072474038053,-49.63833377022692,0.0,0.0,0.0,1.7343123838655057,-309.2490585106075,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
149.0,60.0,8940.0,40.0,0.0,68.0,119.34189888145283,-256.7445950380397,-0.0,0.0,0.0,0.0,1.735745252796368,-256.7445950380397,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
150.0,60.0,9000.0,40.0,2.6144855119130517,68.0,118.86606059736096,-254.36507830386412,-1711.6105704896236,0.0,0.0,0.0,1.7369348485065976,-1965.9756487934876,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
151.0,60.0,9060.0,40.0,0.0,68.0,115.22241435370896,-236.1443560542192,-0.0,0.0,0.0,0.0,1.7460439641157275,-236.1443560542192,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
152.0,60.0,9120.0,40.0,1.8369196214542654,68.0,114.78475557781078,-233.95576296298447,-1140.333292759016,0.0,0.0,0.0,1.7471381110554731,-1374.2890557220005,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
153.0,60.0,9180.0,40.0,1.2620739153073002,68.0,112.23771326899757,-221.21881009665336,-756.7934292045488,0.0,0.0,0.0,1.7535057168275061,-978.0122393012022,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
154.0,60.0,9240.0,40.0,0.0,68.0,110.42511166115851,-212.15456284618685,-0.0,0.0,0.0,0.0,1.7580372208471038,-212.15456284618685,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
155.0,60.0,9300.0,40.0,0.0,68.0,110.03191443287008,-210.18830788978008,-0.0,0.0,0.0,0.0,1.7590202139178248,-210.18830788978008,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
156.0,60.0,9360.0,40.0,3.2062997097951325,68.0,109.64236136848082,-208.2402762442544,-1853.557983599507,0.0,0.0,0.0,1.759994096578798,-2061.7982598437616,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
157.0,60.0,9420.0,40.0,0.21671635125613156,68.0,105.82112203153464,-189.13146711405514,-118.40922364127823,0.0,0.0,0.0,1.7695471949211634,-307.54069075533334,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
158.0,60.0,9480.0,40.0,0.003933917185005289,68.0,105.25114066715278,-186.28117061615302,-2.1307961009818603,0.0,0.0,0.0,1.7709721483321181,-188.41196671713487,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
159.0,60.0,9540.0,40.0,0.23420201796287382,68.0,104.90194684310451,-184.53496276450994,-126.17605056015101,0.0,0.0,0.0,1.7718451328922387,-310.71101332466094,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
160.0,60.0,9600.0,40.0,0.0,68.0,104.32608975288242,-181.65528362038185,-0.0,0.0,0.0,0.0,1.7732847756177939,-181.65528362038185,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
161.0,60.0,9660.0,40.0,0.08819569905434257,68.0,103.98941844558055,-179.97169691367023,-46.847254319748586,0.0,0.0,0.0,1.7741264538860486,-226.81895123341883,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
162.0,60.0,9720.0,40.0,0.00564529878438011,68.0,103.56904293372824,-177.8695319586179,-2.9789360327723813,0.0,0.0,0.0,1.7751773926656793,-180.8484679913903,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
163.0,60.0,9780.0,40.0,0.03443755540771375,68.0,103.23386694033715,-176.19342284375313,-18.076345277715003,0.0,0.0,0.0,1.7760153326491572,-194.26976812146813,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
164.0,60.0,9840.0,40.0,0.7671594140001922,68.0,102.87381654433894,-174.3929247101081,-400.39073052071745,0.0,0.0,0.0,1.7769154586391527,-574.7836552308256,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
165.0,60.0,9900.0,40.0,2.2976414143974213,68.0,101.80853971469985,-169.06581227002076,-1178.8520580516724,0.0,0.0,0.0,1.7795786507132503,-1347.9178703216933,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
166.0,60.0,9960.0,40.0,0.0,68.0,99.3103725131055,-156.573268353957,-0.0,0.0,17858.29926620206,17858.29926620206,1.7858240687172362,17701.7259978481,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,297.6383211033677
167.0,60.0,10020.0,40.0,2.1596253533807825,68.0,132.11791388718046,-320.6334045738789,-1651.395450837725,0.0,0.0,0.0,1.7038052152820489,-1972.0288554116041,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
168.0,60.0,10080.0,40.0,9.46479530080119,68.0,128.46304891680126,-302.35658102075337,-6950.27040459299,0.0,0.0,0.0,1.7129423777079968,-7252.626985613744,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
169.0,60.0,10140.0,40.0,0.0,68.0,115.0213732333012,-235.13901300751456,-0.0,0.0,0.0,0.0,1.746546566916747,-235.13901300751456,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
170.0,60.0,10200.0,40.0,0.0,68.0,114.58557771263611,-232.95973746628655,-0.0,0.0,0.0,0.0,1.7476360557184099,-232.95973746628655,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
171.0,60.0,10260.0,40.0,0.0,68.0,114.15382115814262,-230.80065951721414,-0.0,0.0,0.0,0.0,1.7487154471046433,-230.80065951721414,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
172.0,60.0,10320.0,40.0,0.0,68.0,113.72606613655911,-228.6615919683974,-0.0,0.0,0.0,0.0,1.7497848346586022,-228.6615919683974,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
173.0,60.0,10380.0,40.0,0.0,68.0,113.3022755615566,-226.54234936283683,-0.0,0.0,0.0,0.0,1.7508443110961085,-226.54234936283683,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
174.0,60.0,10440.0,40.0,0.0,68.0,112.8824126905233,-224.44274796235385,-0.0,0.0,0.0,0.0,1.7518939682736918,-224.44274796235385,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
175.0,60.0,10500.0,40.0,4.298642906277772,68.0,112.46644112137908,-222.36260573166103,-2585.8115727720215,0.0,0.0,0.0,1.7529338971965522,-2808.1741785036825,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
176.0,60.0,10560.0,40.0,14.216297413737614,68.0,107.26190397296382,-196.3363618325866,-7937.508977854826,0.0,0.0,0.0,1.7659452400675906,-8133.845339687413,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
177.0,60.0,10620.0,40.0,4.536471828423584,68.0,92.18701988852136,-120.95163524812165,-1965.2114594528157,4265.1775,18036.383665971473,22301.56116597147,1.8036324502786967,20215.398071270534,0.42423,1.7452719228771545,110,1359.6857603281571,10000.03280224,105505919.99999999,1.1684524327731403,0.5768194901040141,300.6063944328579
178.0,60.0,10680.0,40.0,1.2876320917187647,68.0,129.65328214437298,-308.30856087875026,-958.2670556408118,0.0,0.0,0.0,1.7099667946390675,-1266.5756165195621,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
179.0,60.0,10740.0,40.0,0.653852293740502,68.0,127.30587082711435,-296.569899450803,-473.86177009459396,0.0,0.0,0.0,1.715835322932214,-770.431669545397,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
180.0,60.0,10800.0,40.0,0.0,68.0,125.87798922519706,-289.42951524933443,-0.0,0.0,0.0,0.0,1.7194050269370074,-289.42951524933443,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
181.0,60.0,10860.0,40.0,0.0,68.0,125.34157425653382,-286.7470736781767,-0.0,0.0,0.0,0.0,1.7207460643586654,-286.7470736781767,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
182.0,60.0,10920.0,40.0,0.9894778579840335,68.0,124.8101307981538,-284.08949305728,-696.5982602691531,0.0,0.0,0.0,1.7220746730046155,-980.687753326433,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
183.0,60.0,10980.0,40.0,0.0,68.0,122.99257051921735,-275.0004490612593,-0.0,0.0,0.0,0.0,1.7266185737019566,-275.0004490612593,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
184.0,60.0,11040.0,40.0,3.8222493758180236,68.0,122.48289769908878,-272.45173651543104,-2617.0468679348896,0.0,0.0,0.0,1.727892755752278,-2889.4986044503207,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
185.0,60.0,11100.0,40.0,11.794298319400788,68.0,117.12763770764163,-245.67177535734837,-7551.1084988067505,0.0,0.0,0.0,1.741280905730896,-7796.780274164099,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
186.0,60.0,11160.0,40.0,0.0,68.0,102.67745406677487,-173.41097807624365,-0.0,0.0,0.0,0.0,1.777406364833063,-173.41097807624365,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
187.0,60.0,11220.0,40.0,0.059884281566990466,68.0,102.35606236527374,-171.80379984465895,-30.997031073540857,0.0,0.0,0.0,1.7782098440868157,-202.8008309181998,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
188.0,60.0,11280.0,40.0,0.005746395995162066,68.0,101.98020090115129,-169.92423556092763,-2.9564946852214873,0.0,0.0,0.0,1.7791494977471218,-172.8807302461491,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
189.0,60.0,11340.0,40.0,3.3843844265470806,68.0,101.65979193588879,-168.3219716823979,-1732.2489833353281,0.0,0.0,0.0,1.779950520160278,-1900.570955017726,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
190.0,60.0,11400.0,40.0,0.0,68.0,98.13736365693514,-150.7074221286572,-0.0,0.0,17887.624583799614,17887.624583799614,1.7887565908576621,17736.917161670957,0.42423,1.2151177327731402,110,110.0,10000.032802239999,105505919.99999999,1.1684524327731403,0.0466653,298.12707639666024
191.0,60.0,11460.0,40.0,0.0,68.0,131.01012666890352,-315.0937111277611,-0.0,0.0,0.0,0.0,1.7065746833277413,-315.0937111277611,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
192.0,60.0,11520.0,40.0,0.005639754897691642,68.0,130.42614689394873,-312.1734130067787,-4.233336860006505,0.0,0.0,0.0,1.7080346327651281,-316.40674986678516,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
193.0,60.0,11580.0,40.0,0.0,68.0,129.8397335951239,-309.2409456027324,-0.0,0.0,0.0,0.0,1.7095006660121903,-309.2409456027324,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
194.0,60.0,11640.0,40.0,0.0,68.0,129.2666010588586,-306.37489109106895,-0.0,0.0,0.0,0.0,1.7109334973528534,-306.37489109106895,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
195.0,60.0,11700.0,40.0,0.0,68.0,128.6987803324125,-303.5353992599969,-0.0,0.0,0.0,0.0,1.7123530491689687,-303.5353992599969,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
196.0,60.0,11760.0,40.0,0.0,68.0,128.13622218577024,-300.72222392578277,-0.0,0.0,0.0,0.0,1.7137594445355744,-300.72222392578277,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
197.0,60.0,11820.0,40.0,1.1980844858382222,68.0,127.57887784518174,-297.9351211863313,-870.9944605856294,0.0,0.0,0.0,1.7151528053870457,-1168.9295817719608,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
198.0,60.0,11880.0,40.0,0.0,68.0,125.41243906841919,-287.1014461853558,-0.0,0.0,0.0,0.0,1.720568902328952,-287.1014461853558,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
199.0,60.0,11940.0,40.0,0.33982880363470225,68.0,124.88033883280218,-284.44058122925884,-239.43953662817336,0.0,0.0,0.0,1.7218991529179946,-523.8801178574322,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
200.0,60.0,12000.0,40.0,0.12151035500336635,68.0,123.90940421073469,-279.5852443254424,-84.63548736543807,0.0,0.0,0.0,1.7243264894731634,-364.2207316908804,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
201.0,60.0,12060.0,40.0,2.258119513752044,68.0,123.23437474040524,-276.2096354801473,-1560.192613489332,0.0,0.0,0.0,1.7260140631489869,-1836.4022489694794,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
202.0,60.0,12120.0,40.0,0.2800111250437626,68.0,119.83087370497884,-259.1898034503708,-185.55588859107476,0.0,0.0,0.0,1.734522815737553,-444.7456920414455,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
203.0,60.0,12180.0,40.0,0.0713204324017505,68.0,119.00660308332505,-255.06788681758516,-46.774152724977775,0.0,0.0,0.0,1.7365834922916874,-301.84203954256293,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
204.0,60.0,12240.0,40.0,0.0,68.0,118.44718332945858,-252.2704055928576,-0.0,0.0,0.0,0.0,1.7379820416763536,-252.2704055928576,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
205.0,60.0,12300.0,40.0,0.0,68.0,117.97963729637975,-249.93235578286448,-0.0,0.0,0.0,0.0,1.7391509067590507,-249.93235578286448,0.42423,0.00212115,5,5.0,0.0,0.0,0.0,0.00212115,0.0
