Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu),NOx Production (ng),Energy Added Heat Pump (Btu/min)
8650,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
8655,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
8660,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
8665,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
8670,0,68,40,122,-158,0,0,0,0,1.7291,-158,5.0,0.4166666666666667,0.0,0.0,0.0
8675,0,68,40,121,-155,0,0,0,0,1.7316,-155,5.0,0.4166666666666667,0.0,0.0,0.0
8680,0,68,40,120,-153,0,0,0,0,1.7341,-153,5.0,0.4166666666666667,0.0,0.0,0.0
8685,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
8690,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
8695,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
8700,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
8705,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
8710,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
8715,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
8720,0,68,40,112,-129,0,0,0,0,1.7541,-129,5.0,0.4166666666666667,0.0,0.0,0.0
8725,0,68,40,111,-126,0,0,0,0,1.7566,-126,5.0,0.4166666666666667,0.0,0.0,0.0
8730,0,68,40,110,-123,0,0,0,0,1.7591,-123,5.0,0.4166666666666667,0.0,0.0,0.0
8735,0,68,40,109,-120,0,0,0,0,1.7616,-120,5.0,0.4166666666666667,0.0,0.0,0.0
8740,0,68,40,108,-117,0,0,0,0,1.7641,-117,5.0,0.4166666666666667,0.0,0.0,0.0
8745,0,68,40,107,-114,0,0,0,0,1.7666,-114,5.0,0.4166666666666667,0.0,0.0,0.0
8750,0,68,40,106,-111,0,0,0,0,1.7691,-111,5.0,0.4166666666666667,0.0,0.0,0.0
8755,0,68,40,105,-108,0,0,0,0,1.7716,-108,5.0,0.4166666666666667,0.0,0.0,0.0
8760,0,68,40,104,-105,0,0,0,0,1.7741,-105,5.0,0.4166666666666667,0.0,0.0,0.0
8765,0,68,40,103,-103,0,0,0,0,1.7766,-103,5.0,0.4166666666666667,0.0,0.0,0.0
8770,0,68,40,102,-100,0,0,0,0,1.7791000000000001,-100,5.0,0.4166666666666667,0.0,0.0,0.0
8775,0,68,40,101,-97,0,0,0,0,1.7816,-97,5.0,0.4166666666666667,0.0,0.0,0.0
8780,0,68,40,100,-94,0,0,0,0,1.7841,-94,5.0,0.4166666666666667,0.0,0.0,0.0
8785,0,68,40,99,-91,0,0,1488,1488,1.7866,1397,158.5,13.208333333333334,832.8668980185828,8792159.999999998,297.7675243009757
8790,0,68,40,101,-97,0,0,1484,1484,1.7816,1387,158.5,13.208333333333334,832.9591378536147,8792159.999999998,296.9341885674568
8795,0,68,40,103,-103,0,0,1480,1480,1.7766,1377,158.5,13.208333333333334,833.0518968816841,8792159.999999998,296.10085283393784
8800,0,68,40,105,-108,0,0,1476,1476,1.7716,1368,158.5,13.208333333333334,833.1451794987581,8792159.999999998,295.26751710041896
8805,0,68,40,107,-114,0,0,1472,1472,1.7666,1358,158.5,13.208333333333334,833.2389901505718,8792159.999999998,294.4341813669
8810,0,68,40,109,-120,0,0,1468,1468,1.7616,1348,158.5,13.208333333333334,833.3333333333333,8792159.999999998,293.60084563338114
8815,0,68,40,111,-126,0,0,1463,1463,1.7566,1337,158.5,13.208333333333334,832.858932027781,8792159.999999998,292.7675098998622
8820,0,68,40,113,-132,0,0,1459,1459,1.7516,1327,158.5,13.208333333333334,832.9527289335465,8792159.999999998,291.9341741663433
8825,0,68,40,115,-138,0,0,1455,1455,1.7466,1317,158.5,13.208333333333334,833.0470628649949,8792159.999999998,291.10083843282445
8830,0,68,40,117,-144,0,0,1451,1451,1.7416,1307,158.5,13.208333333333334,833.1419384474046,8792159.999999998,290.26750269930557
8835,0,68,40,119,-150,0,0,1447,1447,1.7366000000000001,1297,158.5,13.208333333333334,833.2373603593228,8792159.999999998,289.4341669657867
8840,0,68,40,121,-155,0,0,1443,1443,1.7316,1288,158.5,13.208333333333334,833.3333333333334,8792159.999999998,288.6008312322677
8845,0,68,40,123,-161,0,0,1438,1438,1.7266,1277,158.5,13.208333333333334,832.8506892157999,8792159.999999998,287.76749549874876
8850,0,68,40,125,-167,0,0,1434,1434,1.7216,1267,158.5,13.208333333333334,832.946096654275,8792159.999999998,286.9341597652299
8855,0,68,40,127,-173,0,0,1430,1430,1.7166000000000001,1257,158.5,13.208333333333334,833.0420598858208,8792159.999999998,286.100824031711
8860,0,68,40,129,-179,0,0,1426,1426,1.7116,1247,158.5,13.208333333333334,833.1385837812574,8792159.999999998,285.26748829819206
8865,0,68,40,131,-185,0,0,1422,1422,1.7066,1237,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
8870,0,68,40,133,-191,0,0,1418,1418,1.7016,1227,158.5,13.208333333333334,833.3333333333334,8792159.999999998,283.6008168311543
8875,0,68,40,135,-197,0,0,0,0,1.6966,-197,5.0,0.4166666666666667,0.0,0.0,0.0
8880,0,68,40,134,-194,0,0,0,0,1.6991,-194,5.0,0.4166666666666667,0.0,0.0,0.0
8885,0,68,40,133,-191,0,0,0,0,1.7016,-191,5.0,0.4166666666666667,0.0,0.0,0.0
8890,0,68,40,132,-188,0,0,0,0,1.7041,-188,5.0,0.4166666666666667,0.0,0.0,0.0
8895,0,68,40,131,-185,0,0,0,0,1.7066,-185,5.0,0.4166666666666667,0.0,0.0,0.0
8900,0,68,40,130,-182,0,0,0,0,1.7091,-182,5.0,0.4166666666666667,0.0,0.0,0.0
8905,0,68,40,129,-179,0,0,0,0,1.7116,-179,5.0,0.4166666666666667,0.0,0.0,0.0
8910,0,68,40,128,-176,0,0,0,0,1.7141,-176,5.0,0.4166666666666667,0.0,0.0,0.0
8915,0,68,40,127,-173,0,0,0,0,1.7166000000000001,-173,5.0,0.4166666666666667,0.0,0.0,0.0
8920,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
8925,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
8930,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
8935,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
8940,-2,68,40,122,-158,1361,0,0,0,1.7291,1203,5.0,0.4166666666666667,0.0,0.0,0.0
8945,3,68,40,123,-161,-2066,0,0,0,1.7266,-2227,5.0,0.4166666666666667,0.0,0.0,0.0
8950,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
8955,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
8960,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
8965,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
8970,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
8975,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
8980,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
8985,0,68,40,112,-129,0,0,0,0,1.7541,-129,5.0,0.4166666666666667,0.0,0.0,0.0
8990,0,68,40,111,-126,0,0,0,0,1.7566,-126,5.0,0.4166666666666667,0.0,0.0,0.0
8995,0,68,40,110,-123,0,0,0,0,1.7591,-123,5.0,0.4166666666666667,0.0,0.0,0.0
9000,0,68,40,109,-120,0,0,0,0,1.7616,-120,5.0,0.4166666666666667,0.0,0.0,0.0
9005,0,68,40,108,-117,0,0,0,0,1.7641,-117,5.0,0.4166666666666667,0.0,0.0,0.0
9010,0,68,40,107,-114,0,0,0,0,1.7666,-114,5.0,0.4166666666666667,0.0,0.0,0.0
9015,0,68,40,106,-111,0,0,0,0,1.7691,-111,5.0,0.4166666666666667,0.0,0.0,0.0
9020,0,68,40,105,-108,0,0,0,0,1.7716,-108,5.0,0.4166666666666667,0.0,0.0,0.0
9025,0,68,40,104,-105,0,0,0,0,1.7741,-105,5.0,0.4166666666666667,0.0,0.0,0.0
9030,0,68,40,103,-103,0,0,0,0,1.7766,-103,5.0,0.4166666666666667,0.0,0.0,0.0
9035,0,68,40,102,-100,0,0,0,0,1.7791000000000001,-100,5.0,0.4166666666666667,0.0,0.0,0.0
9040,0,68,40,101,-97,0,0,0,0,1.7816,-97,5.0,0.4166666666666667,0.0,0.0,0.0
9045,0,68,40,100,-94,0,0,0,0,1.7841,-94,5.0,0.4166666666666667,0.0,0.0,0.0
9050,0,68,40,99,-91,0,0,1488,1488,1.7866,1397,158.5,13.208333333333334,832.8668980185828,8792159.999999998,297.7675243009757
9055,0,68,40,101,-97,0,0,1484,1484,1.7816,1387,158.5,13.208333333333334,832.9591378536147,8792159.999999998,296.9341885674568
9060,0,68,40,103,-103,0,0,1480,1480,1.7766,1377,158.5,13.208333333333334,833.0518968816841,8792159.999999998,296.10085283393784
9065,0,68,40,105,-108,0,0,1476,1476,1.7716,1368,158.5,13.208333333333334,833.1451794987581,8792159.999999998,295.26751710041896
9070,0,68,40,107,-114,0,0,1472,1472,1.7666,1358,158.5,13.208333333333334,833.2389901505718,8792159.999999998,294.4341813669
9075,0,68,40,109,-120,0,0,1468,1468,1.7616,1348,158.5,13.208333333333334,833.3333333333333,8792159.999999998,293.60084563338114
9080,0,68,40,111,-126,0,0,1463,1463,1.7566,1337,158.5,13.208333333333334,832.858932027781,8792159.999999998,292.7675098998622
9085,0,68,40,113,-132,0,0,1459,1459,1.7516,1327,158.5,13.208333333333334,832.9527289335465,8792159.999999998,291.9341741663433
9090,0,68,40,115,-138,0,0,1455,1455,1.7466,1317,158.5,13.208333333333334,833.0470628649949,8792159.999999998,291.10083843282445
9095,0,68,40,117,-144,0,0,1451,1451,1.7416,1307,158.5,13.208333333333334,833.1419384474046,8792159.999999998,290.26750269930557
9100,0,68,40,119,-150,0,0,1447,1447,1.7366000000000001,1297,158.5,13.208333333333334,833.2373603593228,8792159.999999998,289.4341669657867
9105,0,68,40,121,-155,0,0,1443,1443,1.7316,1288,158.5,13.208333333333334,833.3333333333334,8792159.999999998,288.6008312322677
9110,0,68,40,123,-161,0,0,1438,1438,1.7266,1277,158.5,13.208333333333334,832.8506892157999,8792159.999999998,287.76749549874876
9115,0,68,40,125,-167,0,0,1434,1434,1.7216,1267,158.5,13.208333333333334,832.946096654275,8792159.999999998,286.9341597652299
9120,0,68,40,127,-173,0,0,1430,1430,1.7166000000000001,1257,158.5,13.208333333333334,833.0420598858208,8792159.999999998,286.100824031711
9125,-1,68,40,129,-179,738,0,1426,1426,1.7116,1985,158.5,13.208333333333334,833.1385837812574,8792159.999999998,285.26748829819206
9130,4,68,40,132,-188,-3054,0,1420,1420,1.7041,-1822,158.5,13.208333333333334,833.2844316648084,8792159.999999998,284.0174846979137
9135,-1,68,40,128,-176,730,0,1428,1428,1.7141,1982,158.5,13.208333333333334,833.0902514439065,8792159.999999998,285.6841561649515
9140,1,68,40,131,-185,-755,0,1422,1422,1.7066,482,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
9145,0,68,40,131,-185,0,0,1422,1422,1.7066,1237,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
9150,0,68,40,133,-191,0,0,1418,1418,1.7016,1227,158.5,13.208333333333334,833.3333333333334,8792159.999999998,283.6008168311543
9155,0,68,40,135,-197,0,0,0,0,1.6966,-197,5.0,0.4166666666666667,0.0,0.0,0.0
9160,0,68,40,134,-194,0,0,0,0,1.6991,-194,5.0,0.4166666666666667,0.0,0.0,0.0
9165,0,68,40,133,-191,0,0,0,0,1.7016,-191,5.0,0.4166666666666667,0.0,0.0,0.0
9170,0,68,40,132,-188,0,0,0,0,1.7041,-188,5.0,0.4166666666666667,0.0,0.0,0.0
9175,0,68,40,131,-185,0,0,0,0,1.7066,-185,5.0,0.4166666666666667,0.0,0.0,0.0
9180,0,68,40,130,-182,0,0,0,0,1.7091,-182,5.0,0.4166666666666667,0.0,0.0,0.0
9185,0,68,40,129,-179,0,0,0,0,1.7116,-179,5.0,0.4166666666666667,0.0,0.0,0.0
9190,0,68,40,128,-176,0,0,0,0,1.7141,-176,5.0,0.4166666666666667,0.0,0.0,0.0
9195,0,68,40,127,-173,0,0,0,0,1.7166000000000001,-173,5.0,0.4166666666666667,0.0,0.0,0.0
9200,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
9205,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
9210,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
9215,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
9220,0,68,40,122,-158,0,0,0,0,1.7291,-158,5.0,0.4166666666666667,0.0,0.0,0.0
9225,0,68,40,121,-155,0,0,0,0,1.7316,-155,5.0,0.4166666666666667,0.0,0.0,0.0
9230,0,68,40,120,-153,0,0,0,0,1.7341,-153,5.0,0.4166666666666667,0.0,0.0,0.0
9235,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
9240,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
9245,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
9250,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
9255,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
9260,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
9265,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
9270,0,68,40,112,-129,0,0,0,0,1.7541,-129,5.0,0.4166666666666667,0.0,0.0,0.0
9275,0,68,40,111,-126,0,0,0,0,1.7566,-126,5.0,0.4166666666666667,0.0,0.0,0.0
9280,0,68,40,110,-123,0,0,0,0,1.7591,-123,5.0,0.4166666666666667,0.0,0.0,0.0
9285,0,68,40,109,-120,0,0,0,0,1.7616,-120,5.0,0.4166666666666667,0.0,0.0,0.0
9290,0,68,40,108,-117,0,0,0,0,1.7641,-117,5.0,0.4166666666666667,0.0,0.0,0.0
9295,0,68,40,107,-114,0,0,0,0,1.7666,-114,5.0,0.4166666666666667,0.0,0.0,0.0
9300,0,68,40,106,-111,0,0,0,0,1.7691,-111,5.0,0.4166666666666667,0.0,0.0,0.0
9305,0,68,40,105,-108,0,0,0,0,1.7716,-108,5.0,0.4166666666666667,0.0,0.0,0.0
9310,0,68,40,104,-105,0,0,0,0,1.7741,-105,5.0,0.4166666666666667,0.0,0.0,0.0
9315,0,68,40,103,-103,0,0,0,0,1.7766,-103,5.0,0.4166666666666667,0.0,0.0,0.0
9320,0,68,40,102,-100,0,0,0,0,1.7791000000000001,-100,5.0,0.4166666666666667,0.0,0.0,0.0
9325,0,68,40,101,-97,0,0,0,0,1.7816,-97,5.0,0.4166666666666667,0.0,0.0,0.0
9330,0,68,40,100,-94,0,0,0,0,1.7841,-94,5.0,0.4166666666666667,0.0,0.0,0.0
9335,0,68,40,99,-91,0,0,1488,1488,1.7866,1397,158.5,13.208333333333334,832.8668980185828,8792159.999999998,297.7675243009757
9340,0,68,40,101,-97,0,0,1484,1484,1.7816,1387,158.5,13.208333333333334,832.9591378536147,8792159.999999998,296.9341885674568
9345,0,68,40,103,-103,0,0,1480,1480,1.7766,1377,158.5,13.208333333333334,833.0518968816841,8792159.999999998,296.10085283393784
9350,0,68,40,105,-108,0,0,1476,1476,1.7716,1368,158.5,13.208333333333334,833.1451794987581,8792159.999999998,295.26751710041896
9355,0,68,40,107,-114,0,0,1472,1472,1.7666,1358,158.5,13.208333333333334,833.2389901505718,8792159.999999998,294.4341813669
9360,0,68,40,109,-120,0,0,1468,1468,1.7616,1348,158.5,13.208333333333334,833.3333333333333,8792159.999999998,293.60084563338114
9365,0,68,40,111,-126,0,0,1463,1463,1.7566,1337,158.5,13.208333333333334,832.858932027781,8792159.999999998,292.7675098998622
9370,0,68,40,113,-132,0,0,1459,1459,1.7516,1327,158.5,13.208333333333334,832.9527289335465,8792159.999999998,291.9341741663433
9375,0,68,40,115,-138,0,0,1455,1455,1.7466,1317,158.5,13.208333333333334,833.0470628649949,8792159.999999998,291.10083843282445
9380,0,68,40,117,-144,0,0,1451,1451,1.7416,1307,158.5,13.208333333333334,833.1419384474046,8792159.999999998,290.26750269930557
9385,0,68,40,119,-150,0,0,1447,1447,1.7366000000000001,1297,158.5,13.208333333333334,833.2373603593228,8792159.999999998,289.4341669657867
9390,0,68,40,121,-155,0,0,1443,1443,1.7316,1288,158.5,13.208333333333334,833.3333333333334,8792159.999999998,288.6008312322677
9395,0,68,40,123,-161,0,0,1438,1438,1.7266,1277,158.5,13.208333333333334,832.8506892157999,8792159.999999998,287.76749549874876
9400,0,68,40,125,-167,0,0,1434,1434,1.7216,1267,158.5,13.208333333333334,832.946096654275,8792159.999999998,286.9341597652299
9405,0,68,40,127,-173,0,0,1430,1430,1.7166000000000001,1257,158.5,13.208333333333334,833.0420598858208,8792159.999999998,286.100824031711
9410,0,68,40,129,-179,0,0,1426,1426,1.7116,1247,158.5,13.208333333333334,833.1385837812574,8792159.999999998,285.26748829819206
9415,0,68,40,131,-185,0,0,1422,1422,1.7066,1237,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
9420,0,68,40,133,-191,0,0,1418,1418,1.7016,1227,158.5,13.208333333333334,833.3333333333334,8792159.999999998,283.6008168311543
9425,0,68,40,135,-197,0,0,0,0,1.6966,-197,5.0,0.4166666666666667,0.0,0.0,0.0
9430,0,68,40,134,-194,0,0,0,0,1.6991,-194,5.0,0.4166666666666667,0.0,0.0,0.0
9435,0,68,40,133,-191,0,0,0,0,1.7016,-191,5.0,0.4166666666666667,0.0,0.0,0.0
9440,0,68,40,132,-188,0,0,0,0,1.7041,-188,5.0,0.4166666666666667,0.0,0.0,0.0
9445,0,68,40,131,-185,0,0,0,0,1.7066,-185,5.0,0.4166666666666667,0.0,0.0,0.0
9450,0,68,40,130,-182,0,0,0,0,1.7091,-182,5.0,0.4166666666666667,0.0,0.0,0.0
9455,0,68,40,129,-179,0,0,0,0,1.7116,-179,5.0,0.4166666666666667,0.0,0.0,0.0
9460,0,68,40,128,-176,0,0,0,0,1.7141,-176,5.0,0.4166666666666667,0.0,0.0,0.0
9465,0,68,40,127,-173,0,0,0,0,1.7166000000000001,-173,5.0,0.4166666666666667,0.0,0.0,0.0
9470,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
9475,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
9480,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
9485,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
9490,0,68,40,122,-158,0,0,0,0,1.7291,-158,5.0,0.4166666666666667,0.0,0.0,0.0
9495,0,68,40,121,-155,0,0,0,0,1.7316,-155,5.0,0.4166666666666667,0.0,0.0,0.0
9500,0,68,40,120,-153,0,0,0,0,1.7341,-153,5.0,0.4166666666666667,0.0,0.0,0.0
9505,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
9510,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
9515,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
9520,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
9525,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
9530,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
9535,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
9540,0,68,40,112,-129,0,0,0,0,1.7541,-129,5.0,0.4166666666666667,0.0,0.0,0.0
9545,0,68,40,111,-126,0,0,0,0,1.7566,-126,5.0,0.4166666666666667,0.0,0.0,0.0
9550,0,68,40,110,-123,0,0,0,0,1.7591,-123,5.0,0.4166666666666667,0.0,0.0,0.0
9555,0,68,40,109,-120,0,0,0,0,1.7616,-120,5.0,0.4166666666666667,0.0,0.0,0.0
9560,0,68,40,108,-117,0,0,0,0,1.7641,-117,5.0,0.4166666666666667,0.0,0.0,0.0
9565,0,68,40,107,-114,0,0,0,0,1.7666,-114,5.0,0.4166666666666667,0.0,0.0,0.0
9570,0,68,40,106,-111,0,0,0,0,1.7691,-111,5.0,0.4166666666666667,0.0,0.0,0.0
9575,0,68,40,105,-108,0,0,0,0,1.7716,-108,5.0,0.4166666666666667,0.0,0.0,0.0
9580,0,68,40,104,-105,0,0,0,0,1.7741,-105,5.0,0.4166666666666667,0.0,0.0,0.0
9585,0,68,40,103,-103,0,0,0,0,1.7766,-103,5.0,0.4166666666666667,0.0,0.0,0.0
9590,0,68,40,102,-100,0,0,0,0,1.7791000000000001,-100,5.0,0.4166666666666667,0.0,0.0,0.0
9595,0,68,40,101,-97,0,0,0,0,1.7816,-97,5.0,0.4166666666666667,0.0,0.0,0.0
9600,0,68,40,100,-94,0,0,0,0,1.7841,-94,5.0,0.4166666666666667,0.0,0.0,0.0
9605,0,68,40,99,-91,0,0,1488,1488,1.7866,1397,158.5,13.208333333333334,832.8668980185828,8792159.999999998,297.7675243009757
9610,0,68,40,101,-97,0,0,1484,1484,1.7816,1387,158.5,13.208333333333334,832.9591378536147,8792159.999999998,296.9341885674568
9615,0,68,40,103,-103,0,0,1480,1480,1.7766,1377,158.5,13.208333333333334,833.0518968816841,8792159.999999998,296.10085283393784
9620,0,68,40,105,-108,0,0,1476,1476,1.7716,1368,158.5,13.208333333333334,833.1451794987581,8792159.999999998,295.26751710041896
9625,0,68,40,107,-114,0,0,1472,1472,1.7666,1358,158.5,13.208333333333334,833.2389901505718,8792159.999999998,294.4341813669
9630,0,68,40,109,-120,0,0,1468,1468,1.7616,1348,158.5,13.208333333333334,833.3333333333333,8792159.999999998,293.60084563338114
9635,0,68,40,111,-126,0,0,1463,1463,1.7566,1337,158.5,13.208333333333334,832.858932027781,8792159.999999998,292.7675098998622
9640,0,68,40,113,-132,0,0,1459,1459,1.7516,1327,158.5,13.208333333333334,832.9527289335465,8792159.999999998,291.9341741663433
9645,0,68,40,115,-138,0,0,1455,1455,1.7466,1317,158.5,13.208333333333334,833.0470628649949,8792159.999999998,291.10083843282445
9650,0,68,40,117,-144,0,0,1451,1451,1.7416,1307,158.5,13.208333333333334,833.1419384474046,8792159.999999998,290.26750269930557
9655,0,68,40,119,-150,0,0,1447,1447,1.7366000000000001,1297,158.5,13.208333333333334,833.2373603593228,8792159.999999998,289.4341669657867
9660,0,68,40,121,-155,0,0,1443,1443,1.7316,1288,158.5,13.208333333333334,833.3333333333334,8792159.999999998,288.6008312322677
9665,0,68,40,123,-161,0,0,1438,1438,1.7266,1277,158.5,13.208333333333334,832.8506892157999,8792159.999999998,287.76749549874876
9670,0,68,40,125,-167,0,0,1434,1434,1.7216,1267,158.5,13.208333333333334,832.946096654275,8792159.999999998,286.9341597652299
9675,0,68,40,127,-173,0,0,1430,1430,1.7166000000000001,1257,158.5,13.208333333333334,833.0420598858208,8792159.999999998,286.100824031711
9680,0,68,40,129,-179,0,0,1426,1426,1.7116,1247,158.5,13.208333333333334,833.1385837812574,8792159.999999998,285.26748829819206
9685,0,68,40,131,-185,0,0,1422,1422,1.7066,1237,158.5,13.208333333333334,833.2356732684871,8792159.999999998,284.4341525646732
9690,0,68,40,133,-191,0,0,1418,1418,1.7016,1227,158.5,13.208333333333334,833.3333333333334,8792159.999999998,283.6008168311543
9695,0,68,40,135,-197,0,0,0,0,1.6966,-197,5.0,0.4166666666666667,0.0,0.0,0.0
9700,0,68,40,134,-194,0,0,0,0,1.6991,-194,5.0,0.4166666666666667,0.0,0.0,0.0
9705,0,68,40,133,-191,0,0,0,0,1.7016,-191,5.0,0.4166666666666667,0.0,0.0,0.0
9710,1,68,40,132,-188,-763,0,0,0,1.7041,-951,5.0,0.4166666666666667,0.0,0.0,0.0
9715,0,68,40,130,-182,0,0,0,0,1.7091,-182,5.0,0.4166666666666667,0.0,0.0,0.0
9720,0,68,40,129,-179,0,0,0,0,1.7116,-179,5.0,0.4166666666666667,0.0,0.0,0.0
9725,0,68,40,128,-176,0,0,0,0,1.7141,-176,5.0,0.4166666666666667,0.0,0.0,0.0
9730,0,68,40,127,-173,0,0,0,0,1.7166000000000001,-173,5.0,0.4166666666666667,0.0,0.0,0.0
9735,0,68,40,126,-170,0,0,0,0,1.7191,-170,5.0,0.4166666666666667,0.0,0.0,0.0
9740,0,68,40,125,-167,0,0,0,0,1.7216,-167,5.0,0.4166666666666667,0.0,0.0,0.0
9745,0,68,40,124,-164,0,0,0,0,1.7241,-164,5.0,0.4166666666666667,0.0,0.0,0.0
9750,0,68,40,123,-161,0,0,0,0,1.7266,-161,5.0,0.4166666666666667,0.0,0.0,0.0
9755,0,68,40,122,-158,0,0,0,0,1.7291,-158,5.0,0.4166666666666667,0.0,0.0,0.0
9760,0,68,40,121,-155,0,0,0,0,1.7316,-155,5.0,0.4166666666666667,0.0,0.0,0.0
9765,0,68,40,120,-153,0,0,0,0,1.7341,-153,5.0,0.4166666666666667,0.0,0.0,0.0
9770,0,68,40,119,-150,0,0,0,0,1.7366000000000001,-150,5.0,0.4166666666666667,0.0,0.0,0.0
9775,0,68,40,118,-147,0,0,0,0,1.7391,-147,5.0,0.4166666666666667,0.0,0.0,0.0
9780,0,68,40,117,-144,0,0,0,0,1.7416,-144,5.0,0.4166666666666667,0.0,0.0,0.0
9785,0,68,40,116,-141,0,0,0,0,1.7441,-141,5.0,0.4166666666666667,0.0,0.0,0.0
9790,0,68,40,115,-138,0,0,0,0,1.7466,-138,5.0,0.4166666666666667,0.0,0.0,0.0
9795,0,68,40,114,-135,0,0,0,0,1.7490999999999999,-135,5.0,0.4166666666666667,0.0,0.0,0.0
9800,0,68,40,113,-132,0,0,0,0,1.7516,-132,5.0,0.4166666666666667,0.0,0.0,0.0
