Time (min),Hot Water Draw Volume (gal),Inlet Water Temperature (deg F),Ambient Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Total Energy Change (Btu),Timestep (min)
303555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303570,0.14957709264,54.49549999999999,68,0,0,0,0,0,0,0,0,5
303575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303600,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303605,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303610,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303640,2.6101216896479995,54.49549999999999,68,0,0,0,0,0,0,0,0,5
303645,0.28936225641600005,54.49549999999999,68,0,0,0,0,0,0,0,0,5
303650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303655,0.26572148222399994,54.49549999999999,68,0,0,0,0,0,0,0,0,5
303660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303665,0.20540281334400004,54.49549999999999,68,0,0,0,0,0,0,0,0,5
303670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303740,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303750,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303770,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303775,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303785,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303790,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303795,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303800,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303810,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303815,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303820,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303825,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303835,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303840,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303845,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303850,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303855,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303860,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303865,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303870,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303880,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303885,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303900,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303910,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303915,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303920,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303955,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303965,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303970,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303985,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303990,0.0,0.0,68,0,0,0,0,0,0,0,0,5
303995,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304000,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304005,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304015,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304030,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304035,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304070,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304100,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304220,-18.249409683304204,48.9095,68,0,0,0,0,0,0,0,0,5
304225,9.504900876743992,48.9095,68,0,0,0,0,0,0,0,0,5
304230,9.504900876743992,48.9095,68,0,0,0,0,0,0,0,0,5
304235,29.337827046194302,48.9095,68,0,0,0,0,0,0,0,0,5
304240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304245,-16.348429507955405,48.9095,68,0,0,0,0,0,0,0,0,5
304250,9.504900876743992,48.9095,68,0,0,0,0,0,0,0,0,5
304255,32.50676099842019,48.9095,68,0,0,0,0,0,0,0,0,5
304260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304290,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304310,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304315,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304325,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304330,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304335,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304350,0.35539715304,54.435,68,0,0,0,0,0,0,0,0,5
304355,0.9674097839999999,54.435,68,0,0,0,0,0,0,0,0,5
304360,3.5641829832479996,54.435,68,0,0,0,0,0,0,0,0,5
304365,1.1529048466079999,54.435,68,0,0,0,0,0,0,0,0,5
304370,0.043823463984,54.435,68,0,0,0,0,0,0,0,0,5
304375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304380,1.2078277653600002,54.435,68,0,0,0,0,0,0,0,0,5
304385,0.16934651999999997,54.435,68,0,0,0,0,0,0,0,0,5
304390,1.9129553668800001,54.435,68,0,0,0,0,0,0,0,0,5
304395,1.098226128384,54.435,68,0,0,0,0,0,0,0,0,5
304400,0.33855756278399995,54.435,68,0,0,0,0,0,0,0,0,5
304405,2.934306713664,54.435,68,0,0,0,0,0,0,0,0,5
304410,11.269775896080493,54.435,68,0,0,0,0,0,0,0,0,5
304415,0.7269092640000001,54.435,68,0,0,0,0,0,0,0,0,5
304420,1.9638190922399996,54.435,68,0,0,0,0,0,0,0,0,5
304425,0.8740756591200001,54.435,68,0,0,0,0,0,0,0,0,5
304430,1.2512413823039998,54.435,68,0,0,0,0,0,0,0,0,5
304435,2.192148293616,54.435,68,0,0,0,0,0,0,0,0,5
304440,1.4826979442879997,54.435,68,0,0,0,0,0,0,0,0,5
304445,1.6117758541440002,54.435,68,0,0,0,0,0,0,0,0,5
304450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304455,0.84770819534016,54.435,68,0,0,0,0,0,0,0,0,5
304460,0.13619852402112,54.435,68,0,0,0,0,0,0,0,0,5
304465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304470,0.06705671360255999,54.435,68,0,0,0,0,0,0,0,0,5
304475,0.04537170671616,54.435,68,0,0,0,0,0,0,0,0,5
304480,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304485,1.03664100938112,54.435,68,0,0,0,0,0,0,0,0,5
304490,0.04354208122176,54.435,68,0,0,0,0,0,0,0,0,5
304495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304500,0.9498716777721601,54.435,68,0,0,0,0,0,0,0,0,5
304505,0.041576204355839995,54.435,68,0,0,0,0,0,0,0,0,5
304510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304570,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304590,0.11500478712,54.435,68,0,0,0,0,0,0,0,0,5
304595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304600,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304605,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304610,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304715,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304730,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304735,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304740,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304745,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304750,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304755,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304760,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304765,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304770,0.25960394591999997,54.435,68,0,0,0,0,0,0,0,0,5
304775,0.5267262625574399,54.435,68,0,0,0,0,0,0,0,0,5
304780,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304785,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304790,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304795,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304800,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304805,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304810,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304815,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304820,0.54673595136,54.435,68,0,0,0,0,0,0,0,0,5
304825,0.12017739830399998,54.435,68,0,0,0,0,0,0,0,0,5
304830,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304835,0.71103704937408,54.435,68,0,0,0,0,0,0,0,0,5
304840,0.03486281876352,54.435,68,0,0,0,0,0,0,0,0,5
304845,0.7731193356057601,54.435,68,0,0,0,0,0,0,0,0,5
304850,0.03346173388799999,54.435,68,0,0,0,0,0,0,0,0,5
304855,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304860,0.7304233152902403,54.435,68,0,0,0,0,0,0,0,0,5
304865,0.03644749234368001,54.435,68,0,0,0,0,0,0,0,0,5
304870,0.06221928898943999,54.435,68,0,0,0,0,0,0,0,0,5
304875,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304880,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304885,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304890,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304895,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304900,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304905,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304910,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304915,0.17476902403199998,54.435,68,0,0,0,0,0,0,0,0,5
304920,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304925,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304930,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304935,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304940,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304945,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304950,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304955,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304960,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304965,0.11470024799999996,54.435,68,0,0,0,0,0,0,0,0,5
304970,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304975,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304980,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304985,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304990,0.0,0.0,68,0,0,0,0,0,0,0,0,5
304995,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305000,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305005,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305010,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305015,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305020,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305025,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305030,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305035,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305040,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305045,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305050,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305055,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305060,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305065,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305070,1.1861588108159997,54.435,68,0,0,0,0,0,0,0,0,5
305075,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305080,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305085,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305090,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305095,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305100,0.38257115025599997,54.435,68,0,0,0,0,0,0,0,0,5
305105,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305110,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305115,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305120,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305125,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305130,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305135,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305140,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305145,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305150,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305155,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305160,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305165,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305170,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305175,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305180,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305185,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305190,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305195,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305200,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305205,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305210,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305215,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305220,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305225,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305230,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305235,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305240,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305245,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305250,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305255,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305260,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305265,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305270,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305275,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305280,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305285,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305290,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305295,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305300,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305305,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305310,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305315,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305320,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305325,0.07725389011200001,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305330,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305335,0.030051464975999996,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305340,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305345,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305350,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305355,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305360,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305365,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305370,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305375,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305380,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305385,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305390,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305395,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305400,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305405,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305410,1.7497895679359998,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305415,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305420,1.6223112000000004,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305425,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305430,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305435,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305440,0.051527449872,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305445,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305450,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305455,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305460,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305465,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305470,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305475,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305480,0.583185014784,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305485,1.738402651008,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305490,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305495,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305500,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305505,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305510,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305515,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305520,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305525,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305530,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305535,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305540,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305545,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305550,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305555,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305560,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305565,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305570,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305575,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305580,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305585,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305590,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305595,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305600,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305605,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305610,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305615,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305620,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305625,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305630,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305635,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305640,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305645,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305650,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305655,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305660,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305665,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305670,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305675,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305680,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305685,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305690,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305695,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305700,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305705,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305710,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305715,0.034376489712000004,54.39150000000001,68,0,0,0,0,0,0,0,0,5
305720,0.0,0.0,68,0,0,0,0,0,0,0,0,5
305725,0.0,0.0,68,0,0,0,0,0,0,0,0,5
