Time (min),Hot Water Draw Volume (gal),Ambient Temperature (deg F),Inlet Water Temperature (deg F),Tank Temperature (deg F),Jacket Losses (Btu),Energy Withdrawn (Btu),Energy Added Backup (Btu),Energy Added Heat Pump (Btu),Energy Added Total (Btu),COP Gas,Tank Temperature (deg C),Time Step (min),Total Energy Change (Btu),Elec Energy Demand (Watts),Electric Usage (W-hrs),Gas Usage (Btu)
8485,0.0,68,40,128.94173586754735,-118.52685820874188,-0.0,0.0,0.0,0.0,0.0,53.856519926415196,5.0,-118.52685820874188,5.0,0.41666666666666663,0.0
8490,0.0,68,40,128.74613744844544,-118.14643474759968,-0.0,0.0,0.0,0.0,0.0,53.74785413802524,5.0,-118.14643474759968,5.0,0.41666666666666663,0.0
8495,0.0,68,40,128.5511668214635,-117.7672322924976,-0.0,0.0,0.0,0.0,0.0,53.63953712303528,5.0,-117.7672322924976,5.0,0.41666666666666663,0.0
8500,0.0,68,40,128.35682197164178,-117.38924692449815,-0.0,0.0,0.0,0.0,0.0,53.53156776202321,5.0,-117.38924692449815,5.0,0.41666666666666663,0.0
8505,0.0,68,40,128.1631008904877,-117.01247473724214,-0.0,0.0,0.0,0.0,0.0,53.42394493915983,5.0,-117.01247473724214,5.0,0.41666666666666663,0.0
8510,0.0,68,40,127.97000157595514,-116.63691183690814,-0.0,0.0,0.0,0.0,0.0,53.316667542197294,5.0,-116.63691183690814,5.0,0.41666666666666663,0.0
8515,0.0,68,40,127.77752203242376,-116.26255434217231,-0.0,0.0,0.0,0.0,0.0,53.20973446245765,5.0,-116.26255434217231,5.0,0.41666666666666663,0.0
8520,0.0,68,40,127.58566027067835,-115.88939838416837,-0.0,0.0,0.0,0.0,0.0,53.1031445948213,5.0,-115.88939838416837,5.0,0.41666666666666663,0.0
8525,0.0,68,40,127.39441430788827,-115.5174401064475,-0.0,0.0,0.0,0.0,0.0,52.9968968377157,5.0,-115.5174401064475,5.0,0.41666666666666663,0.0
8530,0.0,68,40,127.20378216758698,-115.1466756649385,-0.0,0.0,0.0,0.0,0.0,52.89099009310387,5.0,-115.1466756649385,5.0,0.41666666666666663,0.0
8535,0.0,68,40,127.0137618796516,-114.77710122790813,-0.0,0.0,0.0,0.0,0.0,52.78542326647311,5.0,-114.77710122790813,5.0,0.41666666666666663,0.0
8540,0.0,68,40,126.82435148028253,-114.40871297592146,-0.0,0.0,0.0,0.0,0.0,52.680195266823624,5.0,-114.40871297592146,5.0,0.41666666666666663,0.0
8545,0.0,68,40,126.63554901198322,-114.04150710180245,-0.0,0.0,0.0,0.0,0.0,52.57530500665734,5.0,-114.04150710180245,5.0,0.41666666666666663,0.0
8550,0.0,68,40,126.44735252353983,-113.67547981059444,-0.0,0.0,0.0,0.0,0.0,52.470751401966574,5.0,-113.67547981059444,5.0,0.41666666666666663,0.0
8555,0.0,68,40,126.2597600700012,-113.31062731952119,-0.0,0.0,0.0,0.0,0.0,52.36653337222289,5.0,-113.31062731952119,5.0,0.41666666666666663,0.0
8560,0.0,68,40,126.07276971265864,-112.94694585794755,-0.0,0.0,0.0,0.0,0.0,52.26264984036591,5.0,-112.94694585794755,5.0,0.41666666666666663,0.0
8565,0.0,68,40,125.88637951902594,-112.58443166734065,-0.0,0.0,0.0,0.0,0.0,52.159099732792185,5.0,-112.58443166734065,5.0,0.41666666666666663,0.0
8570,0.0,68,40,125.7005875628194,-112.22308100123097,-0.0,0.0,0.0,0.0,0.0,52.05588197934411,5.0,-112.22308100123097,5.0,0.41666666666666663,0.0
8575,0.0,68,40,125.51539192393788,-111.86289012517365,-0.0,0.0,0.0,0.0,0.0,51.95299551329882,5.0,-111.86289012517365,5.0,0.41666666666666663,0.0
8580,0.0,68,40,125.33079068844306,-111.5038553167099,-0.0,0.0,0.0,0.0,0.0,51.85043927135725,5.0,-111.5038553167099,5.0,0.41666666666666663,0.0
8585,0.0,68,40,125.14678194853951,-111.14597286532847,-0.0,0.0,0.0,0.0,0.0,51.74821219363306,5.0,-111.14597286532847,5.0,0.41666666666666663,0.0
8590,0.0,68,40,124.96336380255512,-110.78923907242748,-0.0,0.0,0.0,0.0,0.0,51.646313223641734,5.0,-110.78923907242748,5.0,0.41666666666666663,0.0
8595,0.0,68,40,124.78053435492136,-110.4336502512759,-0.0,0.0,0.0,0.0,0.0,51.544741308289645,5.0,-110.4336502512759,5.0,0.41666666666666663,0.0
8600,0.0,68,40,124.59829171615368,-110.07920272697582,-0.0,0.0,0.0,0.0,0.0,51.44349539786315,5.0,-110.07920272697582,5.0,0.41666666666666663,0.0
8605,0.0,68,40,124.41663400283207,-109.72589283642408,-0.0,0.0,0.0,0.0,0.0,51.342574446017814,5.0,-109.72589283642408,5.0,0.41666666666666663,0.0
8610,0.0,68,40,124.23555933758149,-109.37371692827475,-0.0,0.0,0.0,0.0,0.0,51.24197740976749,5.0,-109.37371692827475,5.0,0.41666666666666663,0.0
8615,0.0,68,40,124.05506584905255,-109.02267136290116,-0.0,0.0,0.0,0.0,0.0,51.141703249473636,5.0,-109.02267136290116,5.0,0.41666666666666663,0.0
8620,0.0,68,40,123.87515167190213,-108.67275251235846,-0.0,0.0,915.9532758768516,915.9532758768516,1.7189287807459381,51.04175092883452,5.0,807.2805233644932,158.5,13.208333333333332,532.8628423333333
8625,0.0,68,40,125.20736275492743,-111.26379774423442,-0.0,0.0,914.1470109368277,914.1470109368277,1.715539043656907,51.78186819718191,5.0,802.8832131925932,158.5,13.208333333333332,532.8628423333332
8630,0.0,68,40,126.53231719645457,-113.84072938210656,-0.0,0.0,912.3505848408787,912.3505848408787,1.7121677706890213,52.517953998030315,5.0,798.5098554587721,158.5,13.208333333333332,532.8628423333333
8635,0.0,68,40,127.85005452388765,-116.40362430365079,-0.0,0.0,910.5639439961727,910.5639439961727,1.708814861266997,53.250030291048695,5.0,794.160319692522,158.5,13.208333333333332,532.8628423333333
8640,0.0,68,40,129.16061404932242,-118.95255896778535,-0.0,0.0,908.7870351018017,908.7870351018017,1.7054802153633908,53.97811891629023,5.0,789.8344761340164,158.5,13.208333333333332,532.8628423333332
8645,0.0,68,40,130.46403487071902,-121.48760941695159,-0.0,0.0,907.019805147192,907.019805147192,1.702163733495615,54.7022415948439,5.0,785.5321957302403,158.5,13.208333333333332,532.8628423333333
8650,0.0,68,40,131.76035587306845,-124.00885127938278,-0.0,0.0,905.2622014105204,905.2622014105204,1.6988653167229704,55.42241992948247,5.0,781.2533501311377,158.5,13.208333333333332,532.8628423333332
8655,0.0,68,40,133.04961572955258,-126.51635977136017,-0.0,0.0,903.5141714571448,903.5141714571448,1.6955848666436941,56.13867540530699,5.0,776.9978116857847,158.5,13.208333333333332,532.8628423333333
8660,0.0,68,40,134.33185290269796,-129.01020969945702,-0.0,0.0,901.7756631380364,901.7756631380364,1.6923222853920241,56.85102939038775,5.0,772.7654534385794,158.5,13.208333333333332,532.8628423333333
8665,0.0,68,40,135.60710564552318,-131.4904754627702,-0.0,0.0,900.0466245882269,900.0466245882269,1.68907747563528,57.559503136401766,5.0,768.5561491254567,158.5,13.208333333333332,532.8628423333333
8670,0.0,68,40,136.87541200268012,-133.95723105513989,-0.0,0.0,0.0,0.0,0.0,58.26411777926673,5.0,-133.95723105513989,5.0,0.41666666666666663,0.0
8675,0.0,68,40,136.65434967961147,-133.52728231395864,-0.0,0.0,0.0,0.0,0.0,58.14130537756193,5.0,-133.52728231395864,5.0,0.41666666666666663,0.0
8680,0.0,68,40,136.43399687753526,-133.09871353501293,-0.0,0.0,0.0,0.0,0.0,58.01888715418626,5.0,-133.09871353501293,5.0,0.41666666666666663,0.0
8685,0.0,68,40,136.214351319175,-132.67152028918005,-0.0,0.0,0.0,0.0,0.0,57.89686184398611,5.0,-132.67152028918005,5.0,0.41666666666666663,0.0
8690,0.0,68,40,135.9954107345633,-132.24569816155295,-0.0,0.0,0.0,0.0,0.0,57.7752281858685,5.0,-132.24569816155295,5.0,0.41666666666666663,0.0
8695,0.0,68,40,135.77717286101847,-131.82124275139452,-0.0,0.0,0.0,0.0,0.0,57.65398492278804,5.0,-131.82124275139452,5.0,0.41666666666666663,0.0
8700,0.0,68,40,135.55963544312107,-131.3981496720923,-0.0,0.0,0.0,0.0,0.0,57.533130801733925,5.0,-131.3981496720923,5.0,0.41666666666666663,0.0
8705,0.0,68,40,135.3427962326907,-130.9764145511132,-0.0,0.0,0.0,0.0,0.0,57.412664573717045,5.0,-130.9764145511132,5.0,0.41666666666666663,0.0
8710,0.0,68,40,135.12665298876266,-130.55603302995806,-0.0,0.0,0.0,0.0,0.0,57.29258499375703,5.0,-130.55603302995806,5.0,0.41666666666666663,0.0
8715,0.0,68,40,134.91120347756492,-130.13700076411683,-0.0,0.0,0.0,0.0,0.0,57.1728908208694,5.0,-130.13700076411683,5.0,0.41666666666666663,0.0
8720,0.0,68,40,134.69644547249493,-129.71931342302358,-0.0,0.0,0.0,0.0,0.0,57.05358081805274,5.0,-129.71931342302358,5.0,0.41666666666666663,0.0
8725,0.0,68,40,134.48237675409658,-129.30296669001163,-0.0,0.0,0.0,0.0,0.0,56.93465375227588,5.0,-129.30296669001163,5.0,0.41666666666666663,0.0
8730,0.0,68,40,134.26899511003737,-128.88795626226926,-0.0,0.0,0.0,0.0,0.0,56.8161083944652,5.0,-128.88795626226926,5.0,0.41666666666666663,0.0
8735,0.0,68,40,134.0562983350855,-128.4742778507949,-0.0,0.0,0.0,0.0,0.0,56.69794351949194,5.0,-128.4742778507949,5.0,0.41666666666666663,0.0
8740,0.0,68,40,133.84428423108707,-128.06192718035302,-0.0,0.0,0.0,0.0,0.0,56.580157906159485,5.0,-128.06192718035302,5.0,0.41666666666666663,0.0
8745,0.0,68,40,133.63295060694335,-127.6508999894298,-0.0,0.0,0.0,0.0,0.0,56.46275033719075,5.0,-127.6508999894298,5.0,0.41666666666666663,0.0
8750,0.0,68,40,133.4222952785882,-127.24119203018928,-0.0,0.0,0.0,0.0,0.0,56.34571959921566,5.0,-127.24119203018928,5.0,0.41666666666666663,0.0
8755,0.0,68,40,133.21231606896538,-126.83279906842924,-0.0,0.0,0.0,0.0,0.0,56.229064482758545,5.0,-126.83279906842924,5.0,0.41666666666666663,0.0
8760,0.0,68,40,133.0030108080062,-126.42571688353755,-0.0,0.0,0.0,0.0,0.0,56.11278378222566,5.0,-126.42571688353755,5.0,0.41666666666666663,0.0
8765,0.0,68,40,132.79437733260693,-126.01994126844853,-0.0,0.0,0.0,0.0,0.0,55.99687629589273,5.0,-126.01994126844853,5.0,0.41666666666666663,0.0
8770,0.0,68,40,132.5864134866066,-125.61546802959955,-0.0,0.0,0.0,0.0,0.0,55.88134082589256,5.0,-125.61546802959955,5.0,0.41666666666666663,0.0
8775,0.0,68,40,132.37911712076465,-125.21229298688765,-0.0,0.0,0.0,0.0,0.0,55.76617617820258,5.0,-125.21229298688765,5.0,0.41666666666666663,0.0
8780,0.0,68,40,132.1724860927387,-124.81041197362626,-0.0,0.0,0.0,0.0,0.0,55.6513811626326,5.0,-124.81041197362626,5.0,0.41666666666666663,0.0
8785,0.0,68,40,131.96651826706238,-124.40982083650213,-0.0,0.0,0.0,0.0,0.0,55.536954592812435,5.0,-124.40982083650213,5.0,0.41666666666666663,0.0
8790,0.0,68,40,131.7612115151234,-124.01051543553258,-0.0,0.0,0.0,0.0,0.0,55.42289528617966,5.0,-124.01051543553258,5.0,0.41666666666666663,0.0
8795,0.0,68,40,131.55656371514135,-123.6124916440226,-0.0,0.0,0.0,0.0,0.0,55.30920206396742,5.0,-123.6124916440226,5.0,0.41666666666666663,0.0
8800,0.0,68,40,131.35257275214596,-123.2157453485221,-0.0,0.0,0.0,0.0,0.0,55.195873751192195,5.0,-123.2157453485221,5.0,0.41666666666666663,0.0
8805,0.0,68,40,131.14923651795516,-122.82027244878365,-0.0,0.0,0.0,0.0,0.0,55.082909176641756,5.0,-122.82027244878365,5.0,0.41666666666666663,0.0
8810,0.0,68,40,130.94655291115325,-122.42606885771988,-0.0,0.0,0.0,0.0,0.0,54.97030717286292,5.0,-122.42606885771988,5.0,0.41666666666666663,0.0
8815,0.0,68,40,130.74451983706925,-122.03313050136134,-0.0,0.0,0.0,0.0,0.0,54.85806657614958,5.0,-122.03313050136134,5.0,0.41666666666666663,0.0
8820,0.0,68,40,130.54313520775523,-121.64145331881438,-0.0,0.0,0.0,0.0,0.0,54.74618622653068,5.0,-121.64145331881438,5.0,0.41666666666666663,0.0
8825,0.0,68,40,130.34239694196472,-121.25103326221914,-0.0,0.0,0.0,0.0,0.0,54.63466496775818,5.0,-121.25103326221914,5.0,0.41666666666666663,0.0
8830,0.0,68,40,130.14230296513125,-120.86186629670783,-0.0,0.0,0.0,0.0,0.0,54.523501647295134,5.0,-120.86186629670783,5.0,0.41666666666666663,0.0
8835,0.0,68,40,129.94285120934686,-120.47394840036301,-0.0,0.0,0.0,0.0,0.0,54.41269511630381,5.0,-120.47394840036301,5.0,0.41666666666666663,0.0
8840,0.0,68,40,129.7440396133407,-120.08727556417581,-0.0,0.0,0.0,0.0,0.0,54.30224422963372,5.0,-120.08727556417581,5.0,0.41666666666666663,0.0
8845,0.0,68,40,129.54586612245782,-119.70184379200481,-0.0,0.0,0.0,0.0,0.0,54.1921478458099,5.0,-119.70184379200481,5.0,0.41666666666666663,0.0
8850,0.0,68,40,129.34832868863785,-119.31764910053448,-0.0,0.0,0.0,0.0,0.0,54.08240482702102,5.0,-119.31764910053448,5.0,0.41666666666666663,0.0
8855,0.0,68,40,129.15142527039387,-118.93468751923417,-0.0,0.0,0.0,0.0,0.0,53.9730140391077,5.0,-118.93468751923417,5.0,0.41666666666666663,0.0
8860,0.0,68,40,128.95515383279132,-118.55295509031708,-0.0,0.0,0.0,0.0,0.0,53.86397435155074,5.0,-118.55295509031708,5.0,0.41666666666666663,0.0
8865,0.0,68,40,128.759512347427,-118.17244786869931,-0.0,0.0,0.0,0.0,0.0,53.75528463745945,5.0,-118.17244786869931,5.0,0.41666666666666663,0.0
8870,0.0,68,40,128.564498792408,-117.79316192195898,-0.0,0.0,0.0,0.0,0.0,53.64694377355999,5.0,-117.79316192195898,5.0,0.41666666666666663,0.0
8875,0.0,68,40,128.37011115233088,-117.41509333029583,-0.0,0.0,0.0,0.0,0.0,53.53895064018382,5.0,-117.41509333029583,5.0,0.41666666666666663,0.0
8880,0.0,68,40,128.1763474182609,-117.03823818649053,-0.0,0.0,0.0,0.0,0.0,53.43130412125605,5.0,-117.03823818649053,5.0,0.41666666666666663,0.0
8885,0.0,68,40,127.98320558771111,-116.66259259586431,-0.0,0.0,0.0,0.0,0.0,53.324003104283946,5.0,-116.66259259586431,5.0,0.41666666666666663,0.0
8890,0.0,68,40,127.79068366462181,-116.28815267623888,-0.0,0.0,0.0,0.0,0.0,53.217046480345445,5.0,-116.28815267623888,5.0,0.41666666666666663,0.0
8895,0.0,68,40,127.59877965933977,-115.91491455789597,-0.0,0.0,0.0,0.0,0.0,53.110433144077646,5.0,-115.91491455789597,5.0,0.41666666666666663,0.0
8900,0.0,68,40,127.40749158859781,-115.54287438353774,-0.0,0.0,0.0,0.0,0.0,53.00416199366545,5.0,-115.54287438353774,5.0,0.41666666666666663,0.0
8905,0.0,68,40,127.2168174754942,-115.17202830824658,-0.0,0.0,0.0,0.0,0.0,52.89823193083011,5.0,-115.17202830824658,5.0,0.41666666666666663,0.0
8910,0.0,68,40,127.02675534947227,-114.80237249944562,-0.0,0.0,0.0,0.0,0.0,52.79264186081792,5.0,-114.80237249944562,5.0,0.41666666666666663,0.0
8915,0.0,68,40,126.83730324630007,-114.43390313685896,-0.0,0.0,0.0,0.0,0.0,52.687390692388924,5.0,-114.43390313685896,5.0,0.41666666666666663,0.0
8920,0.0,68,40,126.64845920805001,-114.06661641247227,-0.0,0.0,0.0,0.0,0.0,52.582477337805564,5.0,-114.06661641247227,5.0,0.41666666666666663,0.0
8925,0.0,68,40,126.4602212830787,-113.7005085304934,-0.0,0.0,0.0,0.0,0.0,52.477900712821494,5.0,-113.7005085304934,5.0,0.41666666666666663,0.0
8930,0.0,68,40,126.27258752600669,-113.33557570731318,-0.0,0.0,0.0,0.0,0.0,52.37365973667038,5.0,-113.33557570731318,5.0,0.41666666666666663,0.0
8935,0.0,68,40,126.08555599769845,-112.97181417146629,-0.0,0.0,0.0,0.0,0.0,52.26975333205469,5.0,-112.97181417146629,5.0,0.41666666666666663,0.0
8940,-2.7282159695995865,68,40,125.89912476524228,-112.60922016359227,1945.3424230569867,0.0,0.0,0.0,0.0,52.1661804251346,5.0,1832.7332028933945,5.0,0.41666666666666663,0.0
8945,3.0124051330995867,68,40,128.92358455890516,-118.49155534847529,-2223.611504107163,0.0,0.0,0.0,0.0,53.84643586605842,5.0,-2342.1030594556382,5.0,0.41666666666666663,0.0
8950,0.0,68,40,125.05853943135723,-110.97434814586236,-0.0,0.0,0.0,0.0,0.0,51.69918857297624,5.0,-110.97434814586236,5.0,0.41666666666666663,0.0
8955,0.0,68,40,124.87540450830066,-110.61816519916435,-0.0,0.0,0.0,0.0,0.0,51.59744694905592,5.0,-110.61816519916435,5.0,0.41666666666666663,0.0
8960,0.0,68,40,124.69285737456322,-110.2631254562214,-0.0,0.0,0.0,0.0,0.0,51.49603187475734,5.0,-110.2631254562214,5.0,0.41666666666666663,0.0
8965,0.0,68,40,124.51089614357801,-109.90922524781008,-0.0,0.0,0.0,0.0,0.0,51.39494230198778,5.0,-109.90922524781008,5.0,0.41666666666666663,0.0
8970,0.0,68,40,124.32951893483326,-109.55646091648369,-0.0,0.0,0.0,0.0,0.0,51.29417718601847,5.0,-109.55646091648369,5.0,0.41666666666666663,0.0
8975,0.0,68,40,124.14872387385286,-109.20482881653432,-0.0,0.0,0.0,0.0,0.0,51.19373548547381,5.0,-109.20482881653432,5.0,0.41666666666666663,0.0
8980,0.0,68,40,123.96850909217704,-108.85432531395551,-0.0,0.0,915.8266981615914,915.8266981615914,1.718691237976572,51.09361616232058,5.0,806.9723728476358,158.5,13.208333333333332,532.8628423333332
8985,0.0,68,40,125.30021165118633,-111.44438150682423,-0.0,0.0,914.021122698718,914.021122698718,1.7153027947986483,51.833450917325735,5.0,802.5767411918938,158.5,13.208333333333332,532.8628423333332
8990,0.0,68,40,126.62466033866126,-114.02032949304976,-0.0,0.0,912.2253823242919,912.2253823242919,1.711932808693851,52.569255743700694,5.0,798.2050528312421,158.5,13.208333333333332,532.8628423333332
8995,0.0,68,40,127.94189466691775,-116.58224612096265,-0.0,0.0,910.4394234659387,910.4394234659387,1.7085811791252872,53.30105259273208,5.0,793.8571773449761,158.5,13.208333333333332,532.8628423333333
9000,0.0,68,40,129.25195393304554,-119.13020782029562,-0.0,0.0,908.663192843096,908.663192843096,1.7052478061036953,54.02886329613641,5.0,789.5329850228004,158.5,13.208333333333332,532.8628423333333
9005,0.0,68,40,130.55487722008058,-121.6642906044637,-0.0,0.0,906.8966374654243,906.8966374654243,1.7019325901844617,54.75270956671143,5.0,785.2323468609607,158.5,13.208333333333332,532.8628423333332
9010,0.0,68,40,131.85070339817088,-124.18457007283169,-0.0,0.0,905.1397046312266,905.1397046312266,1.6986354324646542,55.47261299898382,5.0,780.9551345583949,158.5,13.208333333333332,532.8628423333333
9015,0.0,68,40,133.1394711257362,-126.69112141296971,-0.0,0.0,903.3923419258741,903.3923419258741,1.6953562345800712,56.18859506985345,5.0,776.7012205129045,158.5,13.208333333333332,532.8628423333333
9020,0.0,68,40,134.42121885062141,-129.1840194028963,-0.0,0.0,901.6544972202454,901.6544972202454,1.692094898702308,56.90067713923412,5.0,772.4704778173491,158.5,13.208333333333332,532.8628423333332
9025,0.0,68,40,135.69598481124336,-131.66333841330913,-0.0,0.0,899.926118669169,899.926118669169,1.6888513275358363,57.608880450690755,5.0,768.2627802558599,158.5,13.208333333333332,532.8628423333333
9030,0.0,68,40,136.96380703773175,-134.12915240980382,-0.0,0.0,0.0,0.0,0.0,58.3132261320732,5.0,-134.12915240980382,5.0,0.41666666666666663,0.0
9035,0.0,68,40,136.74246100221436,-133.69865187034006,-0.0,0.0,0.0,0.0,0.0,58.19025611234131,5.0,-133.69865187034006,5.0,0.41666666666666663,0.0
9040,0.0,68,40,136.5218253982921,-133.26953306416212,-0.0,0.0,0.0,0.0,0.0,58.06768077682894,5.0,-133.26953306416212,5.0,0.41666666666666663,0.0
9045,0.0,68,40,136.30189794576575,-132.84179155646277,-0.0,0.0,0.0,0.0,0.0,57.94549885875875,5.0,-132.84179155646277,5.0,0.41666666666666663,0.0
9050,0.0,68,40,136.08267637175467,-132.41542292666887,-0.0,0.0,0.0,0.0,0.0,57.82370909541926,5.0,-132.41542292666887,5.0,0.41666666666666663,0.0
9055,0.074628577386,68,40,135.8641584106732,-131.99042276839543,-59.3868102230275,0.0,0.0,0.0,0.0,57.70231022815178,5.0,-191.37723299142294,5.0,0.41666666666666663,0.0
9060,0.0,68,40,135.5483389855156,-131.37617895514765,-0.0,0.0,0.0,0.0,0.0,57.526854991953115,5.0,-131.37617895514765,5.0,0.41666666666666663,0.0
9065,0.0,68,40,135.3315360321629,-130.9545143513181,-0.0,0.0,0.0,0.0,0.0,57.40640890675716,5.0,-130.9545143513181,5.0,0.41666666666666663,0.0
9070,0.0,68,40,135.1154289289419,-130.53420312098083,-0.0,0.0,0.0,0.0,0.0,57.286349404967716,5.0,-130.53420312098083,5.0,0.41666666666666663,0.0
9075,0.6477718932579999,68,40,134.90001544245408,-130.11524092035228,-510.28987988225407,0.0,0.0,0.0,0.0,57.16667524580782,5.0,-640.4051208026063,5.0,0.41666666666666663,0.0
9080,0.11489234153099999,68,40,133.84318974820383,-128.05979849767493,-89.4998719395462,0.0,0.0,0.0,0.0,56.57954986011323,5.0,-217.55967043722114,5.0,0.41666666666666663,0.0
9085,0.48385706096,68,40,133.484162872431,-127.36151960896159,-375.4773108098805,0.0,0.0,0.0,0.0,56.38009048468389,5.0,-502.8388304188421,5.0,0.41666666666666663,0.0
9090,0.0,68,40,132.65435533530922,-125.7476095538436,-0.0,0.0,0.0,0.0,0.0,55.91908629739401,5.0,-125.7476095538436,5.0,0.41666666666666663,0.0
9095,0.0,68,40,132.44684090350628,-125.34401039007786,-0.0,0.0,0.0,0.0,0.0,55.80380050194793,5.0,-125.34401039007786,5.0,0.41666666666666663,0.0
9100,0.0,68,40,132.2399925094232,-124.94170661702029,-0.0,0.0,0.0,0.0,0.0,55.68888472745733,5.0,-124.94170661702029,5.0,0.41666666666666663,0.0
9105,0.318799882998,68,40,132.03380801534723,-124.54069407698867,-243.55335557167146,0.0,0.0,0.0,0.0,55.574337786304014,5.0,-368.09404964866013,5.0,0.41666666666666663,0.0
9110,0.0,68,40,131.4263624516987,-123.35926048033852,-0.0,0.0,0.0,0.0,0.0,55.2368680287215,5.0,-123.35926048033852,5.0,0.41666666666666663,0.0
9115,0.0,68,40,131.22278938230173,-122.96332695484828,-0.0,0.0,0.0,0.0,0.0,55.12377187905651,5.0,-122.96332695484828,5.0,0.41666666666666663,0.0
9120,0.0,68,40,131.01986970043922,-122.56866421645573,-0.0,0.0,0.0,0.0,0.0,55.01103872246623,5.0,-122.56866421645573,5.0,0.41666666666666663,0.0
9125,-0.8143861015402454,68,40,130.81760130900045,-122.17526818644637,613.9442731140002,0.0,0.0,0.0,0.0,54.89866739388914,5.0,491.76900492755385,5.0,0.41666666666666663,0.0
9130,5.118090907210882,68,40,131.62914091597918,-123.75364856169865,-3892.872524208376,0.0,0.0,0.0,0.0,55.34952273109954,5.0,-4016.626172770075,5.0,0.41666666666666663,0.0
9135,-0.20676061096917386,68,40,125.00072148944263,-110.86189681992495,145.88780536432427,0.0,0.0,0.0,0.0,51.66706749413479,5.0,35.025908544399314,5.0,0.41666666666666663,0.0
9140,1.2888238447038676,68,40,125.0585228387944,-110.97431587463946,-909.9970218048963,0.0,0.0,0.0,0.0,51.69917935488578,5.0,-1020.9713376795358,5.0,0.41666666666666663,0.0
