Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Dewpoint Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Temperature [C](Hourly),FINISHEDBASEMENT_1:Zone Mean Air Dewpoint Temperature [C](Hourly),GARAGE:Zone Mean Air Temperature [C](Hourly),GARAGE:Zone Mean Air Dewpoint Temperature [C](Hourly),WATER HEATER_1:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER_1:Water Heater Use Side Inlet Temperature [C](Hourly),WATER HEATER_1:Water Heater Heating Energy [J](Hourly)
 03/25  20:00:00,10.56666667,6.247631015,6.400393268,21.666615,4.835712048,17.21912353,-0.069074338,9.59573933,-1.067675583,0.000161789,6.400393268,0
 03/25  21:00:00,9.108333333,5.837622791,6.400393268,21.66659659,4.798590974,17.28020096,-0.057751173,8.517129673,-1.046481684,0,6.400393268,0
 03/25  22:00:00,8.258333333,5.567895708,6.400393268,21.66659916,4.756448824,17.3401163,-0.057123682,7.640156139,-1.035268776,7.59188E-05,6.400393268,0
 03/25  23:00:00,7.45,5.411366631,6.400393268,21.66661458,4.735168871,17.37072304,-0.05209568,6.949604455,-1.019959246,0,6.400393268,0
 03/25  24:00:00,6.908333333,5.113609408,6.400393268,21.66661145,4.725358649,17.36515831,-0.047760556,6.34661376,-1.009004285,0.008240327,6.400393268,6984778.993
 03/26  01:00:00,6.991666667,4.905859889,6.464126066,21.66659418,4.702575474,17.46927876,-0.046368991,5.888119504,-1.005024559,0,6.400393268,0
 03/26  02:00:00,8.191666667,5.387423865,6.464126066,21.66659316,4.680466422,17.51679263,-0.03583535,5.85172407,-0.992589322,0,6.400393268,0
 03/26  03:00:00,8.55,5.415883946,6.464126066,21.66658655,4.651178034,17.54281098,-0.026608968,6.186613964,-0.980033824,0,6.400393268,0
 03/26  04:00:00,7.366666667,4.905121146,6.464126066,21.66658599,4.623873372,17.55673786,-0.014997855,6.250178311,-0.971318057,0,6.400393268,0
 03/26  05:00:00,6.058333333,4.311812796,6.464126066,21.66658468,4.610552284,17.59455032,0.002394623,5.892432089,-0.957027086,0.003121338,6.417697979,3401007.716
 03/26  06:00:00,5.6,3.778234138,6.464126066,21.6665594,4.59794453,17.61962888,0.021573887,5.41169432,-0.943010584,0,6.464090532,196750.8174
 03/26  07:00:00,5.6,3.225569605,6.464126066,21.66652062,4.519838416,17.81219022,0.045230225,5.205312617,-0.932602482,0,6.464090532,0
 03/26  08:00:00,5.25,2.42841073,6.464126066,21.66646883,4.454195266,17.71726138,0.067839252,5.533918855,-0.929783226,0.007239234,6.464119803,5500961.817
 03/26  09:00:00,5.35,1.657412646,6.464126066,21.66640841,4.37068579,17.51335377,0.093567936,6.033438268,-0.932492713,0.000146938,6.464126066,0
 03/26  10:00:00,4.608333333,0.461896599,6.464126066,21.66633965,4.229089616,17.55030666,0.124519273,6.697850427,-0.947533937,0.001331371,6.464126066,1578679.212
 03/26  11:00:00,2.908333333,-0.202211038,6.464126066,21.66634547,4.00999715,17.80446781,0.158288778,6.821351542,-0.970925683,0.000194393,6.464126066,0
 03/26  12:00:00,1.558333333,-0.909475493,6.464126066,21.66633257,3.823274135,17.83115539,0.192850043,6.499049762,-0.983628511,0.001162765,6.464126066,1495939.226
 03/26  13:00:00,1.45,-1.407466142,6.464126066,21.66629768,3.685742748,17.63805638,0.223307282,6.109753291,-1.001180156,0.000571287,6.464126066,0
 03/26  14:00:00,1.991666667,-1.277137113,6.464126066,21.66630003,3.534504566,17.69774215,0.25322878,5.89259199,-1.024584127,0,6.464126066,0
 03/26  15:00:00,1.908333333,-1.245733275,6.464126066,21.66631401,3.380439383,17.75838581,0.282753684,5.668635789,-1.050217717,2.47063E-05,6.464126066,0
 03/26  16:00:00,1.35,-1.412159812,6.464126066,21.66632606,3.231665155,17.76689897,0.303543101,5.345866287,-1.07745644,0,6.464126066,1495937.957
 03/26  17:00:00,0.808333333,-1.662236823,6.464126066,21.66632965,3.113795056,17.77661978,0.334338081,4.829254657,-1.089416482,0.000280499,6.464126066,0
 03/26  18:00:00,0.25,-1.911129107,6.464126066,21.6663401,2.966329778,17.98992418,0.370144574,4.200791975,-1.093565438,0,6.464126066,0
 03/26  19:00:00,-0.35,-2.317040922,6.464126066,21.66633013,2.834375239,18.03105065,0.400288607,3.388404226,-1.105151372,0.000380579,6.464126066,0
 03/26  20:00:00,-0.6,-2.638467238,6.464126066,21.6663147,2.74579873,17.88552159,0.419110166,2.732981498,-1.129043597,0.001004773,6.464126066,1690607.372
 03/26  21:00:00,-0.6,-2.610585971,6.464126066,21.66632241,2.653238221,17.85230188,0.431345709,2.384758898,-1.154514632,0.004094699,6.464126066,2289539.052
 03/26  22:00:00,-0.6,-2.637728223,6.464126066,21.66632525,2.570627853,17.88030754,0.451370822,2.189149186,-1.171109826,9.32764E-05,6.464126066,1506269.842
 03/26  23:00:00,-0.891666667,-2.870671617,6.464126066,21.66632096,2.480813067,17.8999316,0.468863114,2.046355939,-1.190295494,0.001351396,6.464126066,0
 03/26  24:00:00,-1.1,-2.989099139,6.464126066,21.66632442,2.381299669,17.8927558,0.480415438,1.880272005,-1.217694864,0.00016592,6.464126066,1524889.141
 03/27  01:00:00,-1.1,-2.989099139,6.529328802,21.66633013,2.282464144,17.88768385,0.491687247,1.752464336,-1.24322992,7.06863E-05,6.470085459,0
 03/27  02:00:00,-1.1,-2.989099139,6.529328802,21.66633543,2.186762462,17.95091698,0.502518656,1.663354828,-1.266913605,0,6.474301085,0
 03/27  03:00:00,-1.1,-2.989099139,6.529328802,21.66634055,2.092691764,17.9518718,0.51286614,1.591345106,-1.290226801,0,6.474301085,0
 03/27  04:00:00,-1.1,-2.925452006,6.529328802,21.66635122,2.006425472,17.96256274,0.530937091,1.54131257,-1.308122032,0,6.474301085,0
 03/27  05:00:00,-1.45,-3.196448009,6.529328802,21.66634504,1.933139739,17.95848804,0.554245164,1.479179842,-1.317980461,0,6.474301085,0
 03/27  06:00:00,-2.341666667,-3.830901105,6.529328802,21.66632762,1.86372943,17.95081246,0.576969729,1.241131706,-1.32439223,0,6.474301085,1495877.307
 03/27  07:00:00,-2.158333333,-3.712042126,6.529328802,21.66635926,1.721102425,18.18055463,0.600138149,1.040323974,-1.328034912,4.00067E-05,6.475567381,0
 03/27  08:00:00,-1.058333333,-3.061938363,6.529328802,21.66646769,1.602897323,18.03527298,0.613203277,1.59974996,-1.338605615,0.011291735,6.487359684,5352118.934
 03/27  09:00:00,0.741666667,-1.907256673,6.529328802,21.66653593,1.697618239,17.52812031,0.625612449,2.962822754,-1.347748201,0.025245384,6.529328802,19599294.41
 03/27  10:00:00,1.7,-1.214648043,6.529328802,21.66652294,1.712629544,17.58953281,0.643201527,4.914447897,-1.346906705,0.000135697,6.529328802,0
 03/27  11:00:00,2.633333333,-0.550776532,6.529328802,21.66653197,1.626024151,17.85237237,0.653106936,7.582537944,-1.350043413,0.008373744,6.529328802,5928228.683
 03/27  12:00:00,3.008333333,-0.006671092,6.529328802,21.66647813,1.528257736,17.81354887,0.650428126,9.624761736,-1.369768998,0,6.529328802,0
 03/27  13:00:00,2.45,-0.035379838,6.529328802,21.66648513,1.454813008,17.61635882,0.649291516,10.63714296,-1.385790749,0,6.529328802,0
 03/27  14:00:00,2.2,-0.113587637,6.529328802,21.66648953,1.395559091,17.61336386,0.653615775,11.1306468,-1.395618477,0,6.529328802,0
 03/27  15:00:00,1.908333333,-0.252968205,6.529328802,21.66649048,1.337080981,17.60800546,0.657651241,11.13148516,-1.405855999,0,6.529328802,1019661.052
 03/27  16:00:00,1.7,-0.246780861,6.529328802,21.66654261,1.291678884,17.59712067,0.661166721,10.62595768,-1.414524545,0.004291311,6.529328802,2241312.862
 03/27  17:00:00,1.35,-0.265712156,6.529328802,21.66657405,1.255273077,17.62622846,0.664822461,9.251356466,-1.421842915,0.000567084,6.529328802,1495891.021
 03/27  18:00:00,0.458333333,-0.610894845,6.529328802,21.66658087,1.216757429,17.87909489,0.669109706,7.346623867,-1.42701436,0.001881302,6.529328802,1877088.104
 03/27  19:00:00,0,-0.815392908,6.529328802,21.66658507,1.238098449,17.86568997,0.665378074,5.305901742,-1.437317033,0.021565058,6.529328802,13826679.23
 03/27  20:00:00,0.35,-0.495882485,6.529328802,21.66654403,1.309651218,17.63894964,0.671500372,3.637268805,-1.437269376,0,6.529328802,1216520.397
 03/27  21:00:00,0.6,-0.13595169,6.529328802,21.66656637,1.335805216,17.80112321,0.689570809,2.937768392,-1.425022352,4.62153E-05,6.529328802,0
 03/27  22:00:00,0.891666667,0.09756936,6.529328802,21.66657394,1.361570733,17.84194196,0.699607066,2.745733522,-1.418208097,0,6.529328802,0
 03/27  23:00:00,1.1,0.339197754,6.529328802,21.66658521,1.383209472,17.83565706,0.7038977,2.72878417,-1.415783922,0.000214263,6.529328802,0
 03/27  24:00:00,1.1,0.440281133,6.529328802,21.66659391,1.410516318,17.8507885,0.708250927,2.738124791,-1.411359871,0.004572979,6.529328802,3103668.032
 03/28  01:00:00,1.45,0.635451157,6.595982167,21.66659342,1.442768431,17.85918365,0.712685789,2.727709158,-1.40706936,0,6.529328802,1495919.364
 03/28  02:00:00,1.991666667,0.940338553,6.595982167,21.66659449,1.455128193,17.89776596,0.709221496,2.786875177,-1.409706275,0,6.529328802,0
 03/28  03:00:00,2.55,1.543591925,6.595982167,21.66662035,1.465332628,17.87494074,0.700033462,2.92032095,-1.415973433,0,6.529328802,0
 03/28  04:00:00,3.091666667,2.015248394,6.595982167,21.66663559,1.488497914,17.86238686,0.690925717,3.112142915,-1.417737026,0,6.529328802,0
 03/28  05:00:00,3.3,2.101167728,6.595982167,21.66663259,1.511620542,17.89352778,0.68196863,3.322254473,-1.418511037,0,6.529328802,0
 03/28  06:00:00,4.291666667,2.536440588,6.595982167,21.66662497,1.540100004,17.89291021,0.681350988,3.521254587,-1.411239197,0,6.529328802,1495911.447
 03/28  07:00:00,4.65,2.763890376,6.595982167,21.66662781,1.55858588,18.0185298,0.68722172,3.898507204,-1.401103712,0.00115645,6.557518508,0
 03/28  08:00:00,4.75,3.040392308,6.595982167,21.66664388,1.588648985,18.01774308,0.693380456,4.312823676,-1.389181041,0.000540384,6.59243153,1544895.105
 03/28  09:00:00,5.35,3.466521559,6.595982167,21.66665127,1.633004369,17.80722693,0.706916972,4.658794584,-1.367070155,0,6.594847104,0
 03/28  10:00:00,5.6,4.044214824,6.595982167,21.66666556,1.665257665,17.76116569,0.718190081,5.067190796,-1.343962719,0,6.594847104,0
 03/28  11:00:00,5.25,4.447677677,6.595982167,21.66666667,1.724629048,17.97216781,0.716057269,5.533948874,-1.324094767,0.001348236,6.595525339,1714161.263
 03/28  12:00:00,5.641666667,4.962203998,6.595982167,21.66666667,1.801979751,17.95820729,0.708480859,5.951206062,-1.301697861,0,6.59593754,0
 03/28  13:00:00,6.1,5.589134995,6.595982167,21.66666667,1.879530483,17.76314307,0.700440693,6.352120152,-1.266283553,1.19277E-05,6.595938224,0
 03/28  14:00:00,6.45,6.019721165,6.595982167,21.66666667,1.978845514,17.7590868,0.69266571,6.624927843,-1.21563315,0,6.5959388,0
 03/28  15:00:00,6.7,6.480261832,6.595982167,21.66666667,2.099529829,17.76480245,0.693204818,6.943938952,-1.156005352,0.003013641,6.59597392,2281508.495
 03/28  16:00:00,6.7,6.699994242,6.595982167,21.66666667,2.227283043,17.76641371,0.691795749,6.843974465,-1.097175614,0.000497281,6.595982153,1495712.516
 03/28  17:00:00,6.991666667,6.991663911,6.595982167,21.66666667,2.361662869,17.75853312,0.693242167,6.624951958,-1.036637463,0.000284673,6.595982158,0
 03/28  18:00:00,7.55,7.23084251,6.595982167,21.66666667,2.546024819,17.85828572,0.685296813,6.426646561,-0.988510601,0,6.595982163,0
 03/28  19:00:00,7.8,6.92108846,6.595982167,21.66666667,2.735329226,17.8133606,0.682782823,6.289271134,-0.936871419,0.002593473,6.595982165,2125633.343
 03/28  20:00:00,8.091666667,6.821309488,6.595982167,21.66666667,2.860489112,17.60798536,0.682759491,6.155855472,-0.902648914,0.001579956,6.595982167,1787414.605
 03/28  21:00:00,9.641666667,7.614362251,6.595982167,21.66666667,2.965622509,17.65687055,0.67683142,6.134793345,-0.871540573,0.006072668,6.595982167,3889376.542
 03/28  22:00:00,10.25,7.873152585,6.595982167,21.66666667,3.055902151,17.675818,0.677799324,6.465237216,-0.830798329,6.25534E-05,6.595982167,0
 03/28  23:00:00,10,7.879237453,6.595982167,21.66666667,3.166062201,17.6464,0.686636673,6.731216255,-0.781576713,0.00417544,6.595982167,4052231.245
 03/28  24:00:00,10,8.306195775,6.595982167,21.66666667,3.286021773,17.60776429,0.695524607,6.809645099,-0.735957082,0,6.595982167,0
 03/29  01:00:00,10.99166667,9.631107589,6.664066423,21.66666667,3.413868707,17.60974383,0.696732964,6.915979408,-0.697217377,0,6.595982167,0
 03/29  02:00:00,11.7,10.80026201,6.664066423,21.66666667,3.585196939,17.58351588,0.700580745,7.209957631,-0.645186457,0,6.595982167,0
 03/29  03:00:00,11.99166667,11.51492524,6.664066423,21.66666667,3.791401345,17.56846895,0.710713861,7.544011003,-0.576472892,0,6.595982167,0
 03/29  04:00:00,12.2,12.04824374,6.664066423,21.66666667,4.01548557,17.54907404,0.721321688,7.809577832,-0.502307969,0,6.595982167,0
 03/29  05:00:00,11.55833333,11.55832572,6.664066423,21.66666667,4.244823062,17.53306079,0.740682367,7.945133276,-0.428112689,0,6.595982167,1496006.173
 03/29  06:00:00,10.10833333,10.10832719,6.664066423,21.66666667,4.540366982,17.41437659,0.765245841,7.844512591,-0.357111182,0.02000861,6.651933936,13466274.82
 03/29  07:00:00,8.466666667,8.466661537,6.664066423,21.66666667,4.795735842,17.68546366,0.793308583,7.537371676,-0.284072725,0.001001085,6.664066423,0
 03/29  08:00:00,7.158333333,6.980562327,6.664066423,21.66666667,5.003232751,17.6426719,0.815351575,7.263774277,-0.235456377,0.030291911,6.664066423,17278519.45
 03/29  09:00:00,6.058333333,5.63503449,6.664066423,21.66665813,5.237270483,17.30849769,0.834139617,7.16872861,-0.192513925,0.012633022,6.664066423,12449823.79
 03/29  10:00:00,5.891666667,4.632285867,6.664066423,21.6665896,5.274981872,17.50930311,0.854070217,7.061367214,-0.157785528,0,6.664066423,0
 03/29  11:00:00,6.1,4.063010636,6.664066423,21.6665411,5.201629317,17.73436741,0.880331893,7.612872894,-0.138865054,0.001387942,6.664066423,283592.605
 03/29  12:00:00,6.45,3.938689097,6.664066423,21.66652238,5.116166401,17.69142208,0.904720894,8.334574191,-0.12782165,0.001034838,6.664066423,1251874.912
 03/29  13:00:00,6.35,4.15889002,6.664066423,21.66654441,5.055731077,17.48520289,0.919190341,8.726574167,-0.123171787,0,6.664066423,0
 03/29  14:00:00,6.45,4.383518087,6.664066423,21.66656054,5.000910662,17.51823852,0.925128107,8.827680851,-0.122730747,0,6.664066423,0
 03/29  15:00:00,6.7,4.587555169,6.664066423,21.66656946,4.959501453,17.50786437,0.94091887,9.336066828,-0.112989439,0.002674808,6.664066423,3503510.953
 03/29  16:00:00,6.058333333,4.764046172,6.664066423,21.66660697,4.924397634,17.50335634,0.95169805,9.334248728,-0.104617054,0,6.664066423,0
 03/29  17:00:00,5.25,4.459797061,6.664066423,21.66661623,4.973894812,17.46851298,0.96647002,8.747203646,-0.08805338,0.013592215,6.664066423,9550608.754
 03/29  18:00:00,4.358333333,3.5964053,6.664066423,21.66660701,4.997388277,17.74176479,0.995235057,7.674460323,-0.062681858,0.000126486,6.664066423,0
 03/29  19:00:00,3.258333333,2.800407126,6.664066423,21.66659363,4.970380527,17.79316421,1.011570221,6.334823146,-0.05340052,8.54956E-05,6.664066423,0
 03/29  20:00:00,2.158333333,1.90733565,6.664066423,21.66651617,4.956040696,17.59430554,1.021190433,5.165610349,-0.048529374,0.000329467,6.664066423,0
 03/29  21:00:00,1.058333333,0.957875125,6.664066423,21.66647657,4.934895652,17.69499229,1.045302058,4.318933467,-0.036341404,0,6.664066423,1495965.814
 03/29  22:00:00,0.6,0.59999586,6.664066423,21.66646524,4.905454115,17.75473231,1.067493805,3.663985372,-0.029159713,0,6.664066423,0
 03/29  23:00:00,0.25,0.249997092,6.664066423,21.66645108,4.85936065,17.77336445,1.076281619,3.219840977,-0.034799732,0.001009596,6.664066423,0
 03/29  24:00:00,0.35,0.349996649,6.664066423,21.66645889,4.821549741,17.79130375,1.096349326,2.915006619,-0.031971982,0.001798105,6.664066423,1882031.731
 03/30  01:00:00,0.891666667,0.891663882,6.733561407,21.66648863,4.790404554,17.82209241,1.120551484,2.785281054,-0.024726152,0,6.664066423,0
 03/30  02:00:00,1.45,1.057207885,6.733561407,21.66648276,4.760344766,17.85174687,1.14773801,2.824947237,-0.014119088,0,6.664066423,0
 03/30  03:00:00,1.7,0.543219332,6.733561407,21.66642978,4.71779895,17.85936885,1.181128737,2.959434827,-0.002292004,0,6.664066423,1495911.892
 03/30  04:00:00,1.058333333,-0.376596466,6.733561407,21.66637436,4.660182756,17.85675424,1.222609177,2.993808875,0.007520031,0,6.664066423,0
 03/30  05:00:00,0.25,-1.126591289,6.733561407,21.666339,4.589644394,17.88764227,1.261534409,2.678060569,0.013225505,0,6.664066423,0
 03/30  06:00:00,-0.35,-1.697778522,6.733561407,21.6663128,4.507412831,17.88906335,1.294230423,2.231087995,0.010754506,0,6.664066423,0
 03/30  07:00:00,-0.6,-1.929226321,6.733561407,21.66631189,4.349592925,18.07505763,1.337232912,2.095309273,0.014549798,0,6.664066423,0
 03/30  08:00:00,0.1,-1.350981203,6.733561407,21.66645944,4.234128042,17.99525024,1.372992219,2.635262547,0.0200564,0.006008121,6.710421254,5162836.738
 03/30  09:00:00,0.891666667,-0.900092126,6.733561407,21.66646716,4.176210428,17.62568499,1.39844633,3.928394837,0.018329796,0.005122251,6.733561407,3549043.075
 03/30  10:00:00,2.091666667,-0.307633542,6.733561407,21.66647554,4.084463655,17.56674568,1.422674622,5.835696391,0.016975077,0.002726852,6.733561407,1825736.711
 03/30  11:00:00,3.091666667,0.090062243,6.733561407,21.66647744,3.913282382,17.8310992,1.440256726,7.891536078,0.005697493,0,6.733561407,0
 03/30  12:00:00,3.941666667,0.81594573,6.733561407,21.66649262,3.748816311,17.81054847,1.46014952,9.885389701,0,0,6.733561407,0
 03/30  13:00:00,5.391666667,2.010321809,6.733561407,21.66646403,3.6664323,17.49571215,1.474369942,11.44883519,-0.007753954,3.16074E-05,6.733561407,1496033.648
 03/30  14:00:00,6.45,2.684943555,6.733561407,21.66648639,3.587829858,17.48440449,1.48184594,12.66061231,-0.016951088,0,6.733561407,0
 03/30  15:00:00,6.058333333,2.707865196,6.733561407,21.66652087,3.518987748,17.45855107,1.488301986,13.72957377,-0.024324334,0.000863329,6.733561407,0
 03/30  16:00:00,5.25,2.303918499,6.733561407,21.66656069,3.459444899,17.45335536,1.494208862,13.51558709,-0.030761402,0.000308272,6.733561407,1550543.379
 03/30  17:00:00,4.358333333,1.819767939,6.733561407,21.66655686,3.39701432,17.46074931,1.50055749,12.32832891,-0.039045256,0.000125835,6.733561407,0
 03/30  18:00:00,3.258333333,1.283349035,6.733561407,21.66655483,3.324609081,17.68504679,1.51625203,10.4101596,-0.039419102,0,6.733561407,0
 03/30  19:00:00,2.158333333,0.779900406,6.733561407,21.66655871,3.276098934,17.70826566,1.530005337,7.935898224,-0.040034213,0.005942378,6.733561407,4617309.095
 03/30  20:00:00,1.058333333,0.224661541,6.733561407,21.6665471,3.268075336,17.57713457,1.536643343,5.58357577,-0.044045632,0.001703851,6.733561407,1655336.82
 03/30  21:00:00,0.6,-0.039904853,6.733561407,21.66648927,3.253399735,17.66710934,1.543653845,4.014001744,-0.047154289,0.001796172,6.733561407,1552402.528
 03/30  22:00:00,0.6,-0.170411328,6.733561407,21.66647845,3.244944126,17.73847299,1.559076438,3.186777378,-0.043020837,7.40567E-05,6.733561407,0
 03/30  23:00:00,0.25,-0.35848965,6.733561407,21.66647818,3.227384169,17.77933439,1.572526265,2.719582097,-0.041534096,0.00066097,6.733561407,0
 03/30  24:00:00,-0.35,-0.64944473,6.733561407,21.66648011,3.20636125,17.80696111,1.58046765,2.301460592,-0.044078061,0,6.733561407,0
 03/31  01:00:00,-0.891666667,-1.096714192,6.804446539,21.66646421,3.17359288,17.84775876,1.58065579,1.872977197,-0.053670777,0.001529918,6.753754025,1811311.57
 03/31  02:00:00,-2.091666667,-2.173281423,6.804446539,21.66641762,3.135621041,17.8716211,1.583383454,1.325003971,-0.062128149,0,6.802644565,0
 03/31  03:00:00,-2.8,-2.800002273,6.804446539,21.66639214,3.087773931,17.89704016,1.592142112,0.678161232,-0.067458343,0,6.802644565,0
 03/31  04:00:00,-3.091666667,-3.091667514,6.804446539,21.66638088,3.037957049,17.86967145,1.600867581,0.174003957,-0.073015905,0.001451865,6.803979463,1591383.742
 03/31  05:00:00,-3.3,-3.3,6.804446539,21.6663737,2.983765885,17.89299624,1.609489431,-0.142502136,-0.149892925,0,6.804391292,0
 03/31  06:00:00,-2.366666667,-2.366668779,6.804446539,21.66642359,2.943823167,17.98618489,1.62610449,-0.322597198,-0.326149575,0.000498453,6.80439513,1585754.801
 03/31  07:00:00,-0.358333333,-0.358335137,6.804446539,21.66656798,2.897243072,18.16582914,1.640063721,0.066435561,-0.348692835,0,6.804429839,0
 03/31  08:00:00,1.883333333,1.371621185,6.804446539,21.66663007,2.879497065,18.07220406,1.646979502,1.541901418,-0.347604488,3.40277E-05,6.80442995,0
 03/31  09:00:00,3.733333333,2.510677963,6.804446539,21.66663724,2.882288582,17.73604043,1.651505159,3.696235872,-0.345245694,0.002296136,6.804442558,1622836.619
 03/31  10:00:00,5.1,3.25056686,6.804446539,21.66663304,2.896018772,17.58625372,1.664751019,6.282087832,-0.334682969,0.006591517,6.804446527,4985005.407
 03/31  11:00:00,6.241666667,3.90970904,6.804446539,21.66662452,2.869804012,17.82552644,1.668130954,8.626618485,-0.333286695,0.000780608,6.804446539,0
 03/31  12:00:00,6.7,4.224471735,6.804446539,21.66661791,2.833884943,17.7896842,1.660515158,10.19481995,-0.340088721,0,6.804446539,1495893.069
